,DOL Transaction Date,County,Postal Code,week
179,2019-03-08,Pierce,98335,426
180,2019-04-05,Pierce,98391,430
181,2019-04-03,King,98199,430
182,2019-04-18,King,98052,432
183,2019-04-16,King,98125,432
184,2019-04-25,Spokane,99016,433
185,2019-05-21,Benton,99336,437
186,2019-05-31,King,98030,438
187,2019-05-30,King,98004,438
188,2019-06-12,Snohomish,98012,440
189,2019-06-18,Pacific,98644,441
190,2019-06-21,King,98007,441
191,2019-06-25,Snohomish,98296,442
192,2019-07-08,King,98001,444
193,2019-07-09,Clark,98629,444
194,2019-07-09,Clark,98683,444
195,2019-07-17,King,98109,445
196,2019-07-17,Snohomish,98026,445
197,2019-07-17,King,98029,445
198,2019-07-26,King,98033,446
199,2019-07-26,King,98074,446
200,2019-07-26,King,98109,446
201,2019-08-15,King,98031,449
202,2019-08-23,King,98125,450
203,2019-08-27,King,98109,451
204,2019-08-28,King,98106,451
205,2019-08-27,King,98008,451
206,2019-08-29,King,98027,451
207,2019-09-19,King,98003,454
208,2019-09-19,King,98112,454
209,2019-09-25,Kitsap,98366,455
210,2019-10-05,Snohomish,98020,457
211,2019-10-18,King,98052,458
212,2019-10-18,Benton,99352,458
213,2019-10-18,Pierce,98332,458
214,2019-10-15,King,98052,458
215,2019-10-21,King,98059,459
216,2019-10-25,Kitsap,98312,459
217,2019-10-22,King,98146,459
218,2019-10-30,King,98109,460
219,2019-12-11,Clark,98685,466
220,2019-12-18,Snohomish,98036,467
221,2019-12-31,King,98166,469
222,2019-12-31,King,98033,469
223,2020-01-07,King,98052,470
224,2020-01-10,King,98004,470
225,2020-01-10,Snohomish,98252,470
226,2020-01-08,King,98115,470
227,2020-01-10,Clark,98685,470
228,2020-01-16,Thurston,98513,471
229,2020-01-22,King,98027,472
230,2020-01-21,Spokane,99036,472
231,2020-01-30,King,98056,473
232,2020-02-06,King,98104,474
233,2020-02-10,Spokane,99208,475
234,2020-02-19,King,98115,476
235,2020-03-12,Thurston,98502,479
236,2020-03-19,King,98072,480
237,2020-03-20,Clark,98642,480
238,2020-03-24,King,98019,481
239,2020-03-31,King,98133,482
240,2020-03-31,King,98065,482
241,2020-04-07,King,98033,483
242,2020-04-14,King,98004,484
243,2020-06-09,King,98155,492
244,2020-07-02,King,98105,495
245,2020-07-07,King,98033,496
246,2020-07-07,King,98117,496
247,2020-07-14,King,98122,497
248,2020-07-23,King,98039,498
249,2020-07-30,Whatcom,98225,499
250,2020-07-30,Snohomish,98036,499
251,2020-08-20,King,98052,502
252,2020-08-20,Whatcom,98225,502
253,2020-08-26,King,98029,503
254,2020-09-17,King,98052,506
255,2020-10-07,King,98144,509
256,2020-10-07,Whatcom,98226,509
257,2020-10-13,King,98177,510
258,2020-10-21,King,98105,511
259,2020-10-21,King,98133,511
260,2020-10-30,Snohomish,98272,512
261,2020-10-26,Snohomish,98252,512
262,2020-10-29,King,98144,512
263,2020-11-02,King,98006,513
264,2020-11-02,King,98115,513
265,2020-11-10,King,98040,514
266,2020-11-13,Thurston,98516,514
267,2020-11-10,Chelan,98826,514
268,2020-11-13,San Juan,98250,514
269,2020-11-12,Whatcom,98225,514
270,2020-11-19,King,98014,515
271,2020-11-23,Clark,98607,516
272,2020-11-25,Pierce,98374,516
273,2020-11-30,King,98199,517
274,2020-12-10,King,98006,518
275,2020-12-17,King,98056,519
276,2020-12-23,Benton,99336,520
277,2020-12-23,King,98005,520
278,2020-12-23,Spokane,99203,520
279,2020-12-29,Snohomish,98087,521
280,2021-01-08,Kitsap,98311,522
281,2021-01-07,Thurston,98513,522
282,2021-01-14,Snohomish,98036,523
283,2021-01-12,King,98023,523
284,2021-01-26,Clark,98660,525
285,2021-01-26,King,98103,525
286,2021-01-26,Island,98260,525
287,2021-02-03,Island,98260,526
288,2021-01-30,King,98056,526
289,2021-02-01,Snohomish,98275,526
290,2021-01-30,Snohomish,98208,526
291,2021-02-12,Snohomish,98021,527
292,2021-02-12,Snohomish,98208,527
293,2021-03-05,King,98177,530
294,2021-03-29,Skagit,98274,534
295,2021-04-09,Snohomish,98021,535
296,2021-04-06,King,98022,535
297,2021-04-07,King,98052,535
298,2021-04-21,Kitsap,98110,537
299,2021-04-22,San Juan,98245,537
300,2021-04-29,Pierce,98333,538
301,2021-04-28,Pierce,98422,538
302,2021-05-04,King,98075,539
303,2021-05-01,King,98144,539
304,2021-05-05,King,98125,539
305,2021-05-13,King,98014,540
306,2021-05-20,Thurston,98502,541
307,2021-05-21,King,98126,541
308,2021-06-03,Pierce,98371,543
309,2021-06-04,King,98006,543
310,2021-06-04,King,98117,543
311,2021-06-10,Jefferson,98325,544
312,2021-06-15,King,98033,545
313,2021-06-18,King,98122,545
314,2021-06-24,King,98029,546
315,2021-06-22,Snohomish,98296,546
316,2021-07-01,King,98003,547
317,2021-07-02,Snohomish,98021,547
318,2021-07-01,King,98115,547
319,2021-07-08,King,98074,548
320,2021-07-08,Snohomish,98208,548
321,2021-07-15,King,98004,549
322,2021-07-15,King,98052,549
323,2021-07-14,King,98102,549
324,2021-07-13,Kitsap,98310,549
325,2021-07-15,King,98007,549
326,2021-07-22,King,98117,550
327,2021-07-22,Pierce,98329,550
328,2021-07-24,King,98109,551
329,2021-07-28,Kitsap,98110,551
330,2021-07-26,Snohomish,98258,551
331,2021-07-27,Grant,98823,551
332,2021-08-03,Snohomish,98292,552
333,2021-08-05,Clark,98665,552
334,2021-08-05,Thurston,98502,552
335,2021-08-03,King,98199,552
336,2021-08-05,Snohomish,98020,552
337,2021-08-09,Pierce,98338,553
338,2021-08-09,King,98106,553
339,2021-08-17,King,98007,554
340,2021-08-17,Snohomish,98026,554
341,2021-08-25,King,98103,555
342,2021-08-28,King,98126,556
343,2021-09-01,Clark,98671,556
344,2021-09-01,King,98001,556
345,2021-09-15,Pierce,98403,558
346,2021-09-21,Pierce,98371,559
347,2021-09-20,King,98102,559
348,2021-09-29,King,98034,560
349,2021-09-28,Clark,98661,560
350,2021-09-28,Jefferson,98365,560
351,2021-09-29,King,98117,560
352,2021-09-27,Island,98249,560
353,2021-10-15,King,98024,562
354,2021-10-21,King,98059,563
355,2021-10-20,King,98101,563
356,2021-10-27,King,98057,564
357,2021-10-26,Cowlitz,98645,564
358,2021-11-09,Pierce,98498,566
359,2021-11-09,Snohomish,98026,566
360,2021-11-19,Clark,98682,567
361,2021-11-29,King,98103,569
362,2021-11-30,Snohomish,98021,569
363,2021-12-03,King,98070,569
364,2021-12-07,King,98042,570
365,2021-12-07,King,98055,570
366,2021-12-13,King,98059,571
367,2021-12-13,Kitsap,98110,571
368,2021-12-20,King,98103,572
369,2021-12-23,Spokane,99224,572
370,2021-12-22,Skagit,98274,572
371,2021-12-30,Clark,98642,573
372,2021-12-30,Snohomish,98292,573
373,2022-01-07,Clark,98642,574
374,2022-01-07,Pierce,98406,574
375,2022-01-05,King,98052,574
376,2022-01-04,Island,98236,574
377,2022-01-14,King,98052,575
378,2022-01-11,King,98103,575
379,2022-01-11,King,98033,575
380,2022-01-28,King,98022,577
381,2022-02-03,King,98027,578
382,2022-02-01,King,98005,578
383,2022-02-07,King,98101,579
384,2022-02-10,King,98004,579
385,2022-02-10,Thurston,98512,579
386,2022-02-14,Spokane,99208,580
387,2022-02-15,Snohomish,98026,580
388,2022-02-18,King,98006,580
389,2022-02-22,King,98105,581
390,2022-02-23,Snohomish,98037,581
391,2022-03-10,King,98011,583
392,2022-03-08,Kitsap,98110,583
393,2022-03-11,Clark,98642,583
394,2022-03-15,King,98019,584
395,2022-03-17,Grant,98837,584
396,2022-03-18,King,98074,584
397,2022-03-24,King,98074,585
398,2022-04-01,King,98109,586
399,2022-04-01,Clark,98661,586
400,2022-03-28,King,98052,586
401,2022-04-01,King,98005,586
402,2022-03-30,King,98075,586
403,2022-04-08,King,98107,587
404,2022-04-08,King,98126,587
405,2022-04-08,Snohomish,98208,587
406,2022-04-08,Thurston,98579,587
407,2022-04-14,King,98148,588
408,2022-04-14,King,98053,588
409,2022-04-26,King,98006,590
410,2022-04-26,Pierce,98332,590
411,2022-04-26,King,98052,590
412,2022-04-26,King,98119,590
413,2022-04-26,King,98006,590
414,2022-05-02,Snohomish,98021,591
415,2022-05-04,King,98148,591
416,2022-05-17,King,98024,593
417,2022-05-23,Chelan,98801,594
418,2022-05-27,King,98004,594
419,2022-05-24,King,98144,594
420,2022-05-27,Mason,98588,594
421,2022-05-27,King,98118,594
422,2022-05-27,Spokane,99204,594
423,2022-05-25,King,98074,594
424,2022-06-09,King,98072,596
425,2022-06-29,Spokane,99204,599
426,2022-06-29,Snohomish,98021,599
427,2022-06-29,King,98112,599
428,2022-06-28,King,98002,599
429,2022-07-12,King,98072,601
430,2022-07-14,Snohomish,98012,601
431,2022-07-14,Snohomish,98012,601
432,2022-07-14,King,98065,601
433,2022-07-12,Benton,99350,601
434,2022-07-15,San Juan,98286,601
435,2022-07-14,Clark,98682,601
436,2022-07-14,King,98045,601
437,2022-07-18,King,98148,602
438,2022-07-21,King,98112,602
439,2022-07-19,Snohomish,98275,602
440,2022-07-28,King,98059,603
441,2022-07-25,Pierce,98404,603
442,2022-08-02,Snohomish,98012,604
443,2022-08-02,King,98059,604
444,2022-08-18,Island,98277,606
445,2022-08-17,Clark,98685,606
446,2022-08-15,Whatcom,98225,606
447,2022-08-19,King,98045,606
448,2022-08-15,Snohomish,98270,606
449,2022-08-25,King,98008,607
450,2022-08-25,King,98101,607
451,2022-08-25,King,98004,607
452,2022-08-25,Benton,99352,607
453,2022-08-30,King,98075,608
