,DOL Transaction Date,County,Postal Code,week
296,2021-02-08,King,98118,527
297,2021-02-23,Pierce,98332,529
298,2021-02-25,Klickitat,98672,529
299,2021-03-05,King,98029,530
300,2021-03-09,King,98028,531
301,2021-03-19,King,98107,532
302,2021-03-25,King,98125,533
303,2021-03-23,King,98105,533
304,2021-03-30,King,98004,534
305,2021-04-07,Snohomish,98012,535
306,2021-04-07,King,98121,535
307,2021-04-09,King,98028,535
308,2021-04-06,King,98022,535
309,2021-04-06,King,98122,535
310,2021-04-09,Snohomish,98021,535
311,2021-04-16,Clark,98671,536
312,2021-04-23,King,98004,537
313,2021-04-21,King,98092,537
314,2021-04-23,King,98027,537
315,2021-04-20,Snohomish,98020,537
316,2021-04-21,King,98199,537
317,2021-05-03,King,98004,539
318,2021-05-06,Whatcom,98240,539
319,2021-05-13,King,98115,540
320,2021-05-18,Lewis,98361,541
321,2021-05-19,King,98032,541
322,2021-05-27,King,98072,542
323,2021-05-26,Snohomish,98296,542
324,2021-05-27,King,98103,542
325,2021-05-28,King,98053,542
326,2021-06-02,Whatcom,98281,543
327,2021-06-03,King,98122,543
328,2021-06-09,Skagit,98273,544
329,2021-06-09,King,98059,544
330,2021-06-16,Thurston,98502,545
331,2021-06-18,King,98019,545
332,2021-06-18,King,98033,545
333,2021-06-18,Pierce,98407,545
334,2021-06-24,Snohomish,98021,546
335,2021-06-24,King,98032,546
336,2021-06-28,King,98115,547
337,2021-07-01,King,98056,547
338,2021-07-01,King,98122,547
339,2021-07-08,Thurston,98512,548
340,2021-07-08,King,98023,548
341,2021-07-15,Pierce,98332,549
342,2021-07-15,King,98053,549
343,2021-07-13,Thurston,98501,549
344,2021-07-22,Pierce,98329,550
345,2021-07-19,Thurston,98502,550
346,2021-07-28,King,98059,551
347,2021-07-24,King,98117,551
348,2021-07-24,King,98106,551
349,2021-07-24,King,98177,551
350,2021-07-28,Chelan,98816,551
351,2021-07-29,King,98074,551
352,2021-07-27,Skagit,98221,551
353,2021-08-05,King,98031,552
354,2021-08-10,Snohomish,98021,553
355,2021-08-12,Mason,98584,553
356,2021-08-17,Pierce,98332,554
357,2021-08-17,King,98072,554
358,2021-08-30,Snohomish,98272,556
359,2021-09-01,Kitsap,98310,556
360,2021-09-02,Snohomish,98271,556
361,2021-09-01,King,98107,556
362,2021-09-09,Snohomish,98258,557
363,2021-09-07,King,98006,557
364,2021-09-08,Snohomish,98201,557
365,2021-09-08,King,98115,557
366,2021-09-10,King,98118,557
367,2021-09-14,Franklin,99301,558
368,2021-09-21,King,98115,559
369,2021-09-21,Benton,99338,559
370,2021-09-21,Pierce,98360,559
371,2021-09-30,King,98072,560
372,2021-10-01,Snohomish,98087,560
373,2021-10-08,Clallam,98363,561
374,2021-10-22,Snohomish,98258,563
375,2021-11-12,Yakima,98908,566
376,2021-11-09,King,98074,566
377,2021-11-30,Snohomish,98026,569
378,2021-12-02,King,98072,569
379,2021-12-06,King,98070,570
380,2021-12-15,King,98133,571
381,2021-12-29,Pierce,98444,573
382,2021-12-29,King,98031,573
383,2021-12-30,Snohomish,98087,573
384,2021-12-29,King,98115,573
385,2022-01-07,King,98039,574
386,2022-01-07,King,98005,574
387,2022-01-07,King,98056,574
388,2022-01-14,King,98008,575
389,2022-01-11,Pierce,98391,575
390,2022-01-25,Lewis,98532,577
391,2022-01-27,Thurston,98597,577
392,2022-01-27,King,98103,577
393,2022-01-27,King,98108,577
394,2022-02-01,King,98136,578
395,2022-01-31,Snohomish,98270,578
396,2022-02-08,Pierce,98387,579
397,2022-02-08,Benton,99354,579
398,2022-02-08,King,98029,579
399,2022-02-08,King,98004,579
400,2022-02-18,King,98117,580
401,2022-02-18,King,98004,580
402,2022-02-18,King,98034,580
403,2022-02-23,King,98144,581
404,2022-03-07,King,98125,583
405,2022-03-09,Yakima,98936,583
406,2022-03-09,Snohomish,98087,583
407,2022-03-09,Snohomish,98208,583
408,2022-03-15,Snohomish,98012,584
409,2022-03-24,King,98056,585
410,2022-03-29,Kitsap,98310,586
411,2022-04-01,King,98118,586
412,2022-03-31,King,98103,586
413,2022-04-04,King,98001,587
414,2022-04-14,King,98038,588
415,2022-04-14,King,98004,588
416,2022-04-18,King,98116,589
417,2022-04-26,King,98007,590
418,2022-04-26,Thurston,98516,590
419,2022-04-26,Spokane,99223,590
420,2022-04-26,Snohomish,98012,590
421,2022-05-09,Walla Walla,99324,592
422,2022-05-19,King,98053,593
423,2022-05-26,King,98027,594
424,2022-05-26,King,98029,594
425,2022-06-01,King,98006,595
426,2022-06-02,Spokane,99019,595
427,2022-06-08,Kitsap,98110,596
428,2022-06-07,King,98146,596
429,2022-06-16,Spokane,99208,597
430,2022-06-14,Pierce,98335,597
431,2022-06-13,Snohomish,98294,597
432,2022-06-21,Jefferson,98368,598
433,2022-06-28,King,98059,599
434,2022-06-28,King,98109,599
435,2022-06-29,King,98055,599
436,2022-07-07,Pierce,98445,600
437,2022-07-12,King,98008,601
438,2022-07-14,Snohomish,98272,601
439,2022-07-14,King,98005,601
440,2022-07-14,Pierce,98467,601
441,2022-07-22,Pacific,98577,602
442,2022-07-26,King,98074,603
443,2022-07-28,King,98059,603
444,2022-07-25,King,98148,603
445,2022-08-02,Snohomish,98012,604
446,2022-08-02,King,98059,604
447,2022-08-02,King,98104,604
448,2022-08-02,King,98133,604
449,2022-08-01,King,98056,604
450,2022-08-12,Pierce,98335,605
451,2022-08-25,Kitsap,98370,607
452,2022-08-25,Mason,98546,607
453,2022-08-31,Lewis,98356,608
