,DOL Transaction Date,County,Postal Code,week
165,2018-11-27,Snohomish,98270,412
166,2018-11-29,Clark,98682,412
167,2018-12-04,Thurston,98502,413
168,2018-12-04,Kitsap,98370,413
169,2018-12-10,King,98122,414
170,2018-12-20,King,98102,415
171,2018-12-19,Pierce,98388,415
172,2018-12-26,Spokane,99206,416
173,2018-12-27,Island,98282,416
174,2018-12-28,Jefferson,98320,416
175,2019-01-03,King,98133,417
176,2019-01-02,King,98052,417
177,2019-01-03,Snohomish,98271,417
178,2019-01-03,Clark,98682,417
179,2019-01-03,King,98040,417
180,2019-01-10,King,98023,418
181,2019-01-16,Snohomish,98270,419
182,2019-01-24,King,98052,420
183,2019-01-22,King,98006,420
184,2019-01-24,King,98075,420
185,2019-01-24,King,98033,420
186,2019-01-31,Lewis,98532,421
187,2019-02-07,King,98177,422
188,2019-02-05,King,98072,422
189,2019-02-13,King,98052,423
190,2019-03-05,King,98125,426
191,2019-04-05,King,98052,430
192,2019-04-03,King,98122,430
193,2019-04-18,King,98029,432
194,2019-04-18,King,98008,432
195,2019-04-16,King,98109,432
196,2019-04-18,King,98039,432
197,2019-04-22,King,98109,433
198,2019-04-26,King,98133,433
199,2019-04-23,King,98053,433
200,2019-05-03,King,98122,434
201,2019-05-03,King,98070,434
202,2019-05-03,King,98052,434
203,2019-05-14,King,98007,436
204,2019-05-13,Thurston,98516,436
205,2019-05-31,King,98103,438
206,2019-06-07,King,98126,439
207,2019-06-06,Pierce,98466,439
208,2019-06-07,Clark,98671,439
209,2019-06-14,Whatcom,98226,440
210,2019-06-26,Snohomish,98021,442
211,2019-06-28,King,98038,442
212,2019-07-11,San Juan,98250,444
213,2019-07-08,Mason,98584,444
214,2019-07-11,King,98005,444
215,2019-07-09,King,98053,444
216,2019-07-17,King,98103,445
217,2019-07-26,King,98125,446
218,2019-07-30,Spokane,99004,447
219,2019-08-15,King,98166,449
220,2019-08-21,Thurston,98501,450
221,2019-08-23,Thurston,98513,450
222,2019-08-27,King,98074,451
223,2019-09-17,King,98006,454
224,2019-09-25,Pierce,98338,455
225,2019-09-23,Snohomish,98020,455
226,2019-10-03,King,98112,456
227,2019-09-30,King,98007,456
228,2019-10-02,King,98052,456
229,2019-10-01,Whatcom,98248,456
230,2019-10-18,King,98008,458
231,2019-10-15,King,98058,458
232,2019-10-18,King,98178,458
233,2019-11-26,Thurston,98516,464
234,2019-12-06,King,98136,465
235,2019-12-12,King,98052,466
236,2019-12-13,King,98038,466
237,2019-12-13,Pierce,98371,466
238,2019-12-27,King,98031,468
239,2019-12-21,Snohomish,98012,468
240,2020-01-10,King,98008,470
241,2020-01-07,King,98038,470
242,2020-01-22,King,98109,472
243,2020-01-22,King,98125,472
244,2020-01-21,King,98074,472
245,2020-01-29,King,98072,473
246,2020-02-19,Cowlitz,98632,476
247,2020-02-18,King,98102,476
248,2020-03-12,King,98116,479
249,2020-03-10,King,98074,479
250,2020-03-23,Pierce,98390,481
251,2020-03-27,King,98108,481
252,2020-03-25,Snohomish,98026,481
253,2020-05-06,King,98105,487
254,2020-05-28,Snohomish,98271,490
255,2020-06-01,Thurston,98512,491
256,2020-06-12,King,98072,492
257,2020-06-11,King,98115,492
258,2020-06-25,Kitsap,98366,494
259,2020-06-26,Kitsap,98383,494
260,2020-07-01,Snohomish,98037,495
261,2020-07-10,King,98136,496
262,2020-07-07,King,98103,496
263,2020-07-14,Walla Walla,99324,497
264,2020-07-14,King,98072,497
265,2020-07-23,Snohomish,98012,498
266,2020-07-23,Skagit,98274,498
267,2020-07-23,King,98116,498
268,2020-08-18,King,98168,502
269,2020-08-26,King,98007,503
270,2020-09-14,King,98065,506
271,2020-09-17,King,98034,506
272,2020-09-25,Whatcom,98229,507
273,2020-09-23,King,98052,507
274,2020-10-01,Island,98249,508
275,2020-09-30,Thurston,98516,508
276,2020-10-02,King,98116,508
277,2020-10-07,Clark,98662,509
278,2020-10-23,Pierce,98332,511
279,2020-10-21,King,98101,511
280,2020-10-20,King,98198,511
281,2020-10-21,Whatcom,98225,511
282,2020-11-02,Spokane,99208,513
283,2020-11-02,Walla Walla,99362,513
284,2020-11-10,Benton,99354,514
285,2020-11-10,Snohomish,98012,514
286,2020-11-13,Snohomish,98290,514
287,2020-11-19,King,98042,515
288,2020-11-19,Pierce,98391,515
289,2020-11-19,Clallam,98382,515
290,2020-12-01,King,98112,517
291,2020-12-08,King,98107,518
292,2020-12-23,King,98053,520
293,2020-12-23,King,98029,520
294,2020-12-23,Pierce,98499,520
295,2021-01-07,Kitsap,98367,522
296,2021-01-07,Pierce,98422,522
297,2021-01-05,King,98116,522
298,2021-01-13,King,98055,523
299,2021-01-26,King,98177,525
300,2021-01-30,Cowlitz,98632,526
301,2021-02-04,Thurston,98506,526
302,2021-02-04,King,98006,526
303,2021-02-04,King,98118,526
304,2021-02-09,Snohomish,98012,527
305,2021-02-19,King,98103,528
306,2021-02-19,Adams,99169,528
307,2021-02-26,King,98199,529
308,2021-02-26,King,98102,529
309,2021-03-05,King,98056,530
310,2021-03-12,King,98056,531
311,2021-03-09,King,98047,531
312,2021-03-19,Clallam,98362,532
313,2021-03-19,King,98045,532
314,2021-03-25,Walla Walla,99362,533
315,2021-03-26,King,98102,533
316,2021-03-30,King,98101,534
317,2021-04-07,Pierce,98332,535
318,2021-04-06,Snohomish,98204,535
319,2021-04-09,King,98033,535
320,2021-04-07,Snohomish,98012,535
321,2021-04-08,Thurston,98516,535
322,2021-04-13,Clark,98663,536
323,2021-04-15,Pierce,98404,536
324,2021-04-16,Franklin,99301,536
325,2021-04-15,Spokane,99016,536
326,2021-04-23,King,98030,537
327,2021-04-23,King,98007,537
328,2021-05-13,King,98109,540
329,2021-05-10,Kitsap,98383,540
330,2021-05-17,King,98008,541
331,2021-05-25,Clark,98661,542
332,2021-05-28,King,98115,542
333,2021-05-25,King,98116,542
334,2021-06-07,King,98125,544
335,2021-06-18,King,98038,545
336,2021-06-21,King,98052,546
337,2021-06-21,King,98006,546
338,2021-07-13,Snohomish,98020,549
339,2021-07-13,King,98116,549
340,2021-07-15,King,98072,549
341,2021-07-22,Kitsap,98110,550
342,2021-07-22,Snohomish,98275,550
343,2021-07-28,King,98056,551
344,2021-07-27,King,98053,551
345,2021-07-28,King,98038,551
346,2021-08-05,King,98178,552
347,2021-08-03,Clark,98663,552
348,2021-08-06,King,98102,552
349,2021-08-05,King,98024,552
350,2021-08-09,King,98121,553
351,2021-08-18,King,98040,554
352,2021-08-28,King,98126,556
353,2021-09-08,King,98039,557
354,2021-09-08,Snohomish,98087,557
355,2021-09-07,Pierce,98422,557
356,2021-09-08,King,98133,557
357,2021-09-21,Pierce,98375,559
358,2021-09-21,King,98103,559
359,2021-10-01,Skagit,98221,560
360,2021-10-07,King,98144,561
361,2021-10-06,King,98057,561
362,2021-10-06,King,98075,561
363,2021-10-15,Clark,98682,562
364,2021-10-15,Clark,98684,562
365,2021-10-26,Pierce,98332,564
366,2021-10-29,King,98034,564
367,2021-10-29,King,98052,564
368,2021-10-29,King,98028,564
369,2021-11-02,Kitsap,98367,565
370,2021-11-03,Whitman,99163,565
371,2021-11-09,Skagit,98221,566
372,2021-11-09,King,98092,566
373,2021-11-17,King,98028,567
374,2021-12-07,King,98006,570
375,2021-12-06,Whatcom,98226,570
376,2021-12-15,Whatcom,98226,571
377,2021-12-16,King,98133,571
378,2021-12-15,Snohomish,98087,571
379,2021-12-15,King,98029,571
380,2021-12-23,King,98033,572
381,2022-01-07,King,98055,574
382,2022-01-12,Pierce,98335,575
383,2022-01-11,Pierce,98407,575
384,2022-01-19,King,98117,576
385,2022-01-21,King,98105,576
386,2022-01-27,King,98075,577
387,2022-01-26,Clark,98661,577
388,2022-01-25,King,98029,577
389,2022-01-27,King,98011,577
390,2022-01-27,King,98122,577
391,2022-01-27,Snohomish,98258,577
392,2022-02-01,King,98199,578
393,2022-02-03,King,98040,578
394,2022-02-04,King,98003,578
395,2022-02-10,King,98006,579
396,2022-02-08,King,98022,579
397,2022-02-18,King,98118,580
398,2022-02-18,Snohomish,98087,580
399,2022-02-18,King,98199,580
400,2022-02-18,King,98053,580
401,2022-02-18,King,98014,580
402,2022-02-23,King,98034,581
403,2022-02-23,King,98074,581
404,2022-03-14,Pierce,98335,584
405,2022-03-18,King,98008,584
406,2022-03-15,Yakima,99350,584
407,2022-03-18,King,98024,584
408,2022-03-21,King,98008,585
409,2022-03-21,Snohomish,98258,585
410,2022-04-01,King,98004,586
411,2022-03-30,Clark,98686,586
412,2022-03-29,King,98075,586
413,2022-03-29,King,98105,586
414,2022-03-29,King,98029,586
415,2022-04-08,Thurston,98501,587
416,2022-04-14,Pierce,98404,588
417,2022-04-21,Clark,98604,589
418,2022-04-26,Kitsap,98311,590
419,2022-04-26,Pierce,98335,590
420,2022-04-26,King,98148,590
421,2022-04-27,King,98118,590
422,2022-04-27,Thurston,98501,590
423,2022-05-11,Snohomish,98021,592
424,2022-05-20,Clark,98607,593
425,2022-05-26,Benton,99353,594
426,2022-05-26,King,98119,594
427,2022-06-02,Snohomish,98290,595
428,2022-05-31,Whatcom,98226,595
429,2022-05-31,Clark,98685,595
430,2022-06-02,King,98115,595
431,2022-06-09,King,98055,596
432,2022-06-10,Clark,98660,596
433,2022-06-06,Clallam,98363,596
434,2022-06-14,King,98038,597
435,2022-06-24,Clallam,98382,598
436,2022-07-01,King,98115,599
437,2022-06-28,King,98074,599
438,2022-07-05,King,98121,600
439,2022-07-08,Clark,98686,600
440,2022-07-12,Pierce,98374,601
441,2022-07-11,King,98148,601
442,2022-07-12,King,98122,601
443,2022-07-11,Yakima,98944,601
444,2022-07-12,King,98028,601
445,2022-07-26,King,98034,603
446,2022-08-03,Snohomish,98275,604
447,2022-08-02,King,98072,604
448,2022-08-11,Snohomish,98072,605
449,2022-08-19,Snohomish,98087,606
450,2022-08-25,King,98030,607
451,2022-08-24,King,98053,607
452,2022-08-23,Snohomish,98020,607
453,2022-08-30,King,98019,608
