,DOL Transaction Date,County,Postal Code,week
258,2020-01-13,King,98011,471
259,2020-01-21,King,98033,472
260,2020-01-22,Snohomish,98272,472
261,2020-01-30,Thurston,98501,473
262,2020-02-25,King,98109,477
263,2020-03-03,King,98107,478
264,2020-03-12,King,98030,479
265,2020-03-13,King,98116,479
266,2020-03-16,Snohomish,98290,480
267,2020-03-25,Whatcom,98229,481
268,2020-04-02,King,98122,482
269,2020-04-21,King,98112,485
270,2020-06-18,King,98117,493
271,2020-07-23,King,98030,498
272,2020-07-28,King,98040,499
273,2020-07-30,King,98101,499
274,2020-08-06,King,98027,500
275,2020-08-06,King,98006,500
276,2020-08-20,Whatcom,98281,502
277,2020-08-20,Pierce,98402,502
278,2020-08-26,Pierce,98409,503
279,2020-08-26,King,98105,503
280,2020-08-24,Snohomish,98012,503
281,2020-09-09,Snohomish,98290,505
282,2020-09-17,Snohomish,98208,506
283,2020-09-30,King,98109,508
284,2020-10-13,King,98102,510
285,2020-10-23,Clark,98683,511
286,2020-10-19,King,98052,511
287,2020-10-21,Spokane,99019,511
288,2020-11-05,King,98109,513
289,2020-11-09,King,98030,514
290,2020-11-25,King,98053,516
291,2020-12-03,Pierce,98422,517
292,2020-12-01,King,98040,517
293,2020-12-01,Clark,98663,517
294,2020-12-12,King,98112,519
295,2020-12-16,King,98040,519
296,2020-12-16,Island,98277,519
297,2020-12-23,King,98004,520
298,2021-01-07,King,98008,522
299,2021-01-07,King,98075,522
300,2021-01-07,King,98102,522
301,2021-01-07,King,98188,522
302,2021-01-12,King,98144,523
303,2021-01-15,Grays Harbor,98569,523
304,2021-01-13,Snohomish,98036,523
305,2021-01-12,King,98109,523
306,2021-01-20,Kitsap,98110,524
307,2021-01-26,King,98042,525
308,2021-01-26,Pierce,98422,525
309,2021-02-04,King,98121,526
310,2021-01-30,King,98075,526
311,2021-02-23,King,98075,529
312,2021-03-12,Whatcom,98264,531
313,2021-03-09,King,98092,531
314,2021-03-25,King,98126,533
315,2021-03-29,Snohomish,98271,534
316,2021-04-09,King,98040,535
317,2021-04-06,Snohomish,98012,535
318,2021-04-07,Spokane,99208,535
319,2021-04-16,Clark,98671,536
320,2021-04-22,Spokane,99205,537
321,2021-04-21,King,98116,537
322,2021-04-23,Snohomish,98271,537
323,2021-04-22,King,98011,537
324,2021-04-29,Thurston,98501,538
325,2021-04-28,Snohomish,98275,538
326,2021-05-03,Kitsap,98370,539
327,2021-05-04,King,98115,539
328,2021-05-01,King,98045,539
329,2021-05-21,King,98001,541
330,2021-05-25,King,98045,542
331,2021-05-25,Clark,98661,542
332,2021-05-25,King,98072,542
333,2021-06-08,Spokane,99037,544
334,2021-06-08,King,98003,544
335,2021-06-16,Wahkiakum,98612,545
336,2021-06-18,Lewis,98591,545
337,2021-06-24,King,98004,546
338,2021-06-25,Clark,98663,546
339,2021-06-30,Pierce,98391,547
340,2021-07-02,King,98056,547
341,2021-06-30,Douglas,98802,547
342,2021-07-02,King,98006,547
343,2021-07-12,King,98033,549
344,2021-07-16,Clark,98661,549
345,2021-07-29,Pierce,98391,551
346,2021-07-24,King,98133,551
347,2021-07-24,King,98056,551
348,2021-07-29,Thurston,98501,551
349,2021-08-06,King,98004,552
350,2021-08-03,King,98112,552
351,2021-08-03,King,98033,552
352,2021-08-10,King,98023,553
353,2021-08-09,King,98042,553
354,2021-08-10,King,98101,553
355,2021-08-17,King,98007,554
356,2021-08-17,King,98105,554
357,2021-08-17,King,98075,554
358,2021-08-24,Snohomish,98290,555
359,2021-08-25,King,98033,555
360,2021-09-02,King,98034,556
361,2021-09-03,Pierce,98391,556
362,2021-09-08,Pierce,98332,557
363,2021-09-21,King,98177,559
364,2021-10-07,King,98052,561
365,2021-10-08,King,98118,561
366,2021-10-05,King,98057,561
367,2021-10-08,King,98004,561
368,2021-10-15,King,98119,562
369,2021-10-29,King,98107,564
370,2021-10-26,Pierce,98422,564
371,2021-10-26,Yakima,98908,564
372,2021-11-09,King,98010,566
373,2021-11-12,King,98126,566
374,2021-11-19,King,98105,567
375,2021-11-18,King,98074,567
376,2021-11-18,King,98028,567
377,2021-11-18,Thurston,98506,567
378,2021-11-24,Snohomish,98271,568
379,2021-11-30,Island,98239,569
380,2021-12-10,King,98103,570
381,2021-12-30,Snohomish,98223,573
382,2021-12-30,King,98121,573
383,2022-01-10,King,98027,575
384,2022-01-20,King,98119,576
385,2022-01-24,King,98118,577
386,2022-01-27,King,98075,577
387,2022-01-27,King,98109,577
388,2022-02-01,King,98075,578
389,2022-02-01,King,98109,578
390,2022-02-10,Snohomish,98072,579
391,2022-02-10,King,98034,579
392,2022-02-10,King,98144,579
393,2022-02-08,King,98198,579
394,2022-02-18,Spokane,99217,580
395,2022-02-18,Spokane,99203,580
396,2022-02-15,Kitsap,98367,580
397,2022-03-02,King,98075,582
398,2022-03-09,King,98033,583
399,2022-03-08,King,98116,583
400,2022-03-07,Kitsap,98380,583
401,2022-03-09,Pierce,98373,583
402,2022-03-17,Thurston,98506,584
403,2022-03-22,Thurston,98503,585
404,2022-03-22,Whatcom,98248,585
405,2022-03-21,Clark,98661,585
406,2022-03-29,King,98055,586
407,2022-03-29,King,98008,586
408,2022-03-29,King,98074,586
409,2022-04-01,King,98052,586
410,2022-04-01,Snohomish,98036,586
411,2022-04-14,King,98148,588
412,2022-04-14,Pierce,98467,588
413,2022-04-12,King,98074,588
414,2022-04-22,Clark,98660,589
415,2022-04-27,Pierce,98375,590
416,2022-04-27,Snohomish,98026,590
417,2022-04-27,Snohomish,98292,590
418,2022-04-26,King,98115,590
419,2022-04-26,King,98072,590
420,2022-04-27,King,98118,590
421,2022-05-11,Benton,99354,592
422,2022-05-11,King,98125,592
423,2022-05-16,Benton,99337,593
424,2022-05-19,King,98105,593
425,2022-05-23,King,98006,594
426,2022-05-24,King,98045,594
427,2022-05-24,King,98115,594
428,2022-05-27,King,98055,594
429,2022-06-02,King,98003,595
430,2022-06-09,Kitsap,98110,596
431,2022-06-10,Pierce,98498,596
432,2022-06-13,Chelan,98816,597
433,2022-06-24,Clallam,98382,598
434,2022-06-23,Spokane,99004,598
435,2022-06-29,Snohomish,98296,599
436,2022-07-05,King,98188,600
437,2022-07-11,King,98148,601
438,2022-07-14,King,98115,601
439,2022-07-15,King,98075,601
440,2022-07-14,King,98144,601
441,2022-07-14,King,98006,601
442,2022-07-19,Snohomish,98020,602
443,2022-07-27,King,98101,603
444,2022-08-03,King,98004,604
445,2022-08-02,Clark,98686,604
446,2022-08-02,King,98007,604
447,2022-08-12,Yakima,98944,605
448,2022-08-12,King,98119,605
449,2022-08-18,Pierce,98371,606
450,2022-08-19,Skagit,98221,606
451,2022-08-15,Kitsap,98110,606
452,2022-08-15,King,98198,606
453,2022-08-22,King,98072,607
