,DOL Transaction Date,County,Postal Code,week
294,2021-03-12,Thurston,98503,531
295,2021-03-09,Thurston,98501,531
296,2021-03-12,King,98019,531
297,2021-03-17,King,98112,532
298,2021-03-23,King,98109,533
299,2021-03-23,King,98074,533
300,2021-03-23,King,98034,533
301,2021-04-01,Snohomish,98258,534
302,2021-04-12,King,98101,536
303,2021-04-16,King,98070,536
304,2021-04-16,King,98004,536
305,2021-04-22,Snohomish,98012,537
306,2021-04-21,Benton,99338,537
307,2021-04-23,King,98125,537
308,2021-04-21,King,98106,537
309,2021-04-21,King,98118,537
310,2021-04-20,King,98144,537
311,2021-04-29,Kitsap,98110,538
312,2021-05-07,Snohomish,98021,539
313,2021-05-03,King,98042,539
314,2021-05-04,Skagit,98221,539
315,2021-05-03,King,98052,539
316,2021-05-26,King,98006,542
317,2021-06-10,Kitsap,98110,544
318,2021-06-15,King,98033,545
319,2021-06-18,King,98074,545
320,2021-06-23,Walla Walla,99362,546
321,2021-06-23,Kitsap,98366,546
322,2021-06-30,King,98040,547
323,2021-06-30,King,98146,547
324,2021-06-28,King,98105,547
325,2021-06-30,Island,98277,547
326,2021-07-08,King,98119,548
327,2021-07-15,King,98101,549
328,2021-07-13,King,98052,549
329,2021-07-16,King,98092,549
330,2021-07-27,King,98045,551
331,2021-07-27,King,98136,551
332,2021-08-02,King,98075,552
333,2021-08-03,King,98144,552
334,2021-08-25,Kitsap,98110,555
335,2021-09-01,King,98072,556
336,2021-09-01,King,98052,556
337,2021-09-01,King,98121,556
338,2021-09-21,King,98136,559
339,2021-09-21,King,98019,559
340,2021-10-01,King,98052,560
341,2021-10-08,King,98052,561
342,2021-10-15,King,98040,562
343,2021-10-15,Ferry,99166,562
344,2021-10-21,King,98102,563
345,2021-10-21,King,98155,563
346,2021-10-29,King,98107,564
347,2021-10-29,King,98059,564
348,2021-11-12,King,98052,566
349,2021-11-30,King,98125,569
350,2021-11-30,King,98042,569
351,2021-11-30,King,98001,569
352,2021-12-10,Snohomish,98012,570
353,2021-12-09,King,98118,570
354,2021-12-07,Benton,99336,570
355,2021-12-15,Pierce,98391,571
356,2021-12-15,King,98106,571
357,2021-12-15,Snohomish,98208,571
358,2021-12-22,Skagit,98284,572
359,2021-12-20,Snohomish,98012,572
360,2021-12-29,Snohomish,98275,573
361,2021-12-29,Snohomish,98012,573
362,2021-12-29,King,98122,573
363,2021-12-30,King,98059,573
364,2022-01-06,King,98074,574
365,2022-01-11,King,98023,575
366,2022-01-11,King,98033,575
367,2022-01-14,Pierce,98467,575
368,2022-01-19,Spokane,99208,576
369,2022-01-18,Walla Walla,99362,576
370,2022-01-19,Spokane,99037,576
371,2022-01-27,King,98006,577
372,2022-01-27,King,98006,577
373,2022-01-27,King,98117,577
374,2022-01-28,King,98004,577
375,2022-01-27,King,98052,577
376,2022-02-10,Snohomish,98087,579
377,2022-02-10,King,98059,579
378,2022-02-08,Spokane,99022,579
379,2022-02-14,Snohomish,98258,580
380,2022-02-18,Pierce,98372,580
381,2022-02-18,King,98053,580
382,2022-02-18,King,98075,580
383,2022-02-24,Kitsap,98346,581
384,2022-02-23,King,98103,581
385,2022-03-01,King,98059,582
386,2022-03-11,King,98155,583
387,2022-03-09,Island,98249,583
388,2022-03-09,Thurston,98512,583
389,2022-03-10,Whatcom,98226,583
390,2022-03-23,Pierce,98373,585
391,2022-03-29,Snohomish,98012,586
392,2022-04-01,King,98005,586
393,2022-04-08,King,98133,587
394,2022-04-05,King,98006,587
395,2022-04-14,King,98042,588
396,2022-04-26,King,98148,590
397,2022-04-27,King,98040,590
398,2022-05-06,Pierce,98321,591
399,2022-05-04,Snohomish,98272,591
400,2022-05-06,King,98052,591
401,2022-05-06,Clallam,98382,591
402,2022-05-10,Snohomish,98012,592
403,2022-05-11,King,98031,592
404,2022-05-13,Pierce,98445,592
405,2022-05-11,King,98034,592
406,2022-05-17,King,98031,593
407,2022-05-20,Whatcom,98281,593
408,2022-05-20,King,98109,593
409,2022-05-19,Snohomish,98012,593
410,2022-05-26,King,98058,594
411,2022-05-26,King,98029,594
412,2022-05-26,King,98119,594
413,2022-05-31,Pierce,98422,595
414,2022-06-03,King,98052,595
415,2022-06-09,King,98115,596
416,2022-06-10,Clark,98661,596
417,2022-06-09,King,98033,596
418,2022-06-15,King,98004,597
419,2022-06-22,Snohomish,98021,598
420,2022-06-21,King,98052,598
421,2022-06-30,King,98040,599
422,2022-06-30,King,98052,599
423,2022-06-28,King,98126,599
424,2022-07-06,Clark,98642,600
425,2022-07-06,Clark,98607,600
426,2022-07-06,King,98144,600
427,2022-07-12,King,98104,601
428,2022-07-11,King,98148,601
429,2022-07-14,Pierce,98335,601
430,2022-07-14,Clark,98671,601
431,2022-07-12,King,98065,601
432,2022-07-12,Kitsap,98311,601
433,2022-07-14,King,98006,601
434,2022-07-12,Clark,98682,601
435,2022-07-12,King,98031,601
436,2022-07-12,King,98045,601
437,2022-07-21,King,98106,602
438,2022-07-29,King,98059,603
439,2022-07-27,Thurston,98597,603
440,2022-08-01,King,98136,604
441,2022-08-01,King,98001,604
442,2022-08-11,King,98115,605
443,2022-08-12,Whatcom,98230,605
444,2022-08-12,Pierce,98404,605
445,2022-08-11,King,98115,605
446,2022-08-10,Pierce,98408,605
447,2022-08-19,Snohomish,98012,606
448,2022-08-15,Clark,98661,606
449,2022-08-19,Snohomish,98012,606
450,2022-08-26,King,98033,607
451,2022-08-26,King,98072,607
452,2022-08-25,Spokane,99207,607
453,2022-08-29,King,98106,608
