,DOL Transaction Date,County,Postal Code,week
124,2018-02-02,Whatcom,98229,369
125,2018-02-01,Whatcom,98226,369
126,2018-02-13,Skagit,98221,371
127,2018-03-02,King,98053,373
128,2018-02-27,King,98148,373
129,2018-02-27,King,98112,373
130,2018-02-28,Pierce,98372,373
131,2018-03-20,King,98102,376
132,2018-03-22,King,98122,376
133,2018-04-03,Kitsap,98346,378
134,2018-04-03,King,98115,378
135,2018-04-09,King,98115,379
136,2018-04-17,King,98059,380
137,2018-04-18,Pierce,98422,380
138,2018-05-01,Kitsap,98312,382
139,2018-05-02,Snohomish,98208,382
140,2018-05-02,King,98004,382
141,2018-05-09,Franklin,99301,383
142,2018-05-25,King,98055,385
143,2018-05-30,King,98052,386
144,2018-05-31,King,98074,386
145,2018-05-31,King,98053,386
146,2018-06-06,Whatcom,98226,387
147,2018-06-20,Pierce,98467,389
148,2018-06-29,Snohomish,98026,390
149,2018-07-11,King,98028,392
150,2018-07-13,King,98074,392
151,2018-07-19,King,98053,393
152,2018-07-26,King,98024,394
153,2018-08-01,King,98116,395
154,2018-08-29,Yakima,98902,399
155,2018-09-12,King,98033,401
156,2018-09-12,King,98033,401
157,2018-09-12,Snohomish,98026,401
158,2018-09-20,King,98052,402
159,2018-09-26,King,98007,403
160,2018-10-04,King,98177,404
161,2018-10-16,Thurston,98597,406
162,2018-10-18,King,98122,406
163,2018-11-08,King,98027,409
164,2018-11-08,King,98144,409
165,2018-11-13,King,98005,410
166,2018-11-14,Kittitas,98926,410
167,2018-11-29,King,98040,412
168,2018-11-30,Kitsap,98310,412
169,2018-11-28,King,98105,412
170,2018-11-29,Kitsap,98383,412
171,2018-12-04,King,98053,413
172,2018-12-12,King,98038,414
173,2018-12-18,Clark,98607,415
174,2018-12-20,King,98057,415
175,2018-12-27,Benton,99352,416
176,2018-12-28,Pierce,98580,416
177,2019-01-11,King,98105,418
178,2019-01-17,Pierce,98391,419
179,2019-01-23,King,98027,420
180,2019-01-23,Pierce,98371,420
181,2019-01-24,King,98027,420
182,2019-01-31,Pierce,98407,421
183,2019-01-29,King,98052,421
184,2019-01-30,King,98006,421
185,2019-02-05,King,98008,422
186,2019-02-07,Snohomish,98296,422
187,2019-02-21,King,98006,424
188,2019-03-15,Mason,98584,427
189,2019-03-15,Snohomish,98275,427
190,2019-03-29,King,98115,429
191,2019-04-03,King,98121,430
192,2019-04-03,King,98101,430
193,2019-04-17,Kitsap,98383,432
194,2019-04-18,Whatcom,98281,432
195,2019-04-22,King,98007,433
196,2019-05-07,Pierce,98407,435
197,2019-05-07,King,98033,435
198,2019-05-13,Thurston,98516,436
199,2019-05-17,King,98033,436
200,2019-05-24,King,98108,437
201,2019-05-21,King,98105,437
202,2019-05-28,Snohomish,98012,438
203,2019-06-03,King,98053,439
204,2019-06-12,King,98075,440
205,2019-06-21,King,98146,441
206,2019-06-18,Yakima,98908,441
207,2019-06-18,Pacific,98644,441
208,2019-06-28,King,98065,442
209,2019-06-25,Snohomish,98036,442
210,2019-07-25,King,98040,446
211,2019-07-26,Benton,99353,446
212,2019-08-15,King,98065,449
213,2019-09-05,King,98198,452
214,2019-09-13,King,98109,453
215,2019-09-11,Thurston,98506,453
216,2019-10-05,Snohomish,98290,457
217,2019-10-18,Chelan,98801,458
218,2019-10-15,King,98122,458
219,2019-10-14,Snohomish,98037,458
220,2019-10-15,King,98112,458
221,2019-10-31,King,98027,460
222,2019-11-01,King,98007,460
223,2019-11-12,King,98056,462
224,2019-11-19,King,98058,463
225,2019-11-20,Benton,99352,463
226,2019-11-19,Kitsap,98392,463
227,2019-12-12,King,98034,466
228,2019-12-21,King,98059,468
229,2019-12-27,Snohomish,98087,468
230,2019-12-31,Pierce,98335,469
231,2020-01-03,Snohomish,98036,469
232,2020-01-07,Snohomish,98208,470
233,2020-01-10,Kitsap,98366,470
234,2020-01-10,King,98029,470
235,2020-01-16,Island,98239,471
236,2020-01-16,Kitsap,98310,471
237,2020-01-24,King,98057,472
238,2020-01-24,King,98027,472
239,2020-02-06,King,98056,474
240,2020-02-13,Island,98260,475
241,2020-02-14,King,98107,475
242,2020-03-03,King,98115,478
243,2020-03-12,King,98155,479
244,2020-03-20,Walla Walla,99362,480
245,2020-03-25,Snohomish,98021,481
246,2020-05-29,Pierce,98375,490
247,2020-05-29,King,98144,490
248,2020-06-05,King,98065,491
249,2020-06-11,King,98029,492
250,2020-06-10,King,98001,492
251,2020-06-26,King,98053,494
252,2020-07-02,King,98199,495
253,2020-07-06,Whatcom,98229,496
254,2020-07-23,Snohomish,98290,498
255,2020-07-23,Pierce,98408,498
256,2020-07-30,King,98005,499
257,2020-08-06,King,98074,500
258,2020-08-04,King,98042,500
259,2020-08-06,King,98106,500
260,2020-08-20,King,98121,502
261,2020-08-20,King,98144,502
262,2020-08-19,King,98117,502
263,2020-08-20,King,98004,502
264,2020-08-20,King,98102,502
265,2020-08-29,King,98117,504
266,2020-10-07,King,98032,509
267,2020-10-13,King,98059,510
268,2020-10-13,King,98117,510
269,2020-10-13,King,98006,510
270,2020-10-13,Kitsap,98310,510
271,2020-10-21,Kittitas,98926,511
272,2020-10-21,King,98052,511
273,2020-11-02,Pierce,98391,513
274,2020-11-02,Snohomish,98012,513
275,2020-11-03,King,98059,513
276,2020-11-12,King,98004,514
277,2020-11-12,Benton,99336,514
278,2020-11-17,Pierce,98406,515
279,2020-11-19,King,98034,515
280,2020-11-19,Island,98249,515
281,2020-11-19,King,98105,515
282,2020-11-25,King,98126,516
283,2020-12-02,King,98075,517
284,2020-12-16,King,98006,519
285,2020-12-17,King,98072,519
286,2020-12-23,King,98029,520
287,2021-01-07,King,98119,522
288,2021-01-07,Pierce,98422,522
289,2021-01-15,Clark,98686,523
290,2021-01-12,King,98040,523
291,2021-01-11,Pierce,98403,523
292,2021-01-15,Snohomish,98275,523
293,2021-01-12,Kitsap,98110,523
294,2021-01-26,King,98038,525
295,2021-01-26,King,98004,525
296,2021-02-03,Island,98260,526
297,2021-01-30,King,98121,526
298,2021-02-12,Whatcom,98226,527
299,2021-02-09,King,98072,527
300,2021-02-16,King,98155,528
301,2021-03-05,Snohomish,98203,530
302,2021-03-09,Thurston,98501,531
303,2021-03-12,Snohomish,98258,531
304,2021-03-15,Snohomish,98203,532
305,2021-03-19,Kitsap,98367,532
306,2021-03-26,King,98075,533
307,2021-03-23,Snohomish,98036,533
308,2021-03-26,King,98177,533
309,2021-04-12,King,98072,536
310,2021-04-22,Pierce,98409,537
311,2021-04-21,King,98053,537
312,2021-04-21,King,98033,537
313,2021-04-27,King,98103,538
314,2021-05-04,King,98006,539
315,2021-05-12,Snohomish,98204,540
316,2021-05-13,King,98115,540
317,2021-05-11,Kitsap,98383,540
318,2021-05-27,King,98177,542
319,2021-05-28,Jefferson,98339,542
320,2021-06-11,Mason,98584,544
321,2021-06-10,King,98155,544
322,2021-06-08,King,98125,544
323,2021-06-07,Spokane,99208,544
324,2021-06-17,King,98065,545
325,2021-06-29,Whatcom,98229,547
326,2021-07-02,Skagit,98273,547
327,2021-06-28,King,98136,547
328,2021-07-02,Snohomish,98201,547
329,2021-06-30,King,98115,547
330,2021-07-08,King,98075,548
331,2021-07-14,Spokane,99204,549
332,2021-07-13,King,98005,549
333,2021-07-12,Thurston,98512,549
334,2021-07-13,King,98040,549
335,2021-07-20,Thurston,98501,550
336,2021-07-27,King,98106,551
337,2021-07-26,Jefferson,98368,551
338,2021-07-29,King,98103,551
339,2021-08-05,King,98031,552
340,2021-08-05,Thurston,98502,552
341,2021-08-10,King,98122,553
342,2021-08-09,Kitsap,98366,553
343,2021-08-17,Pierce,98385,554
344,2021-08-14,King,98034,554
345,2021-09-01,King,98028,556
346,2021-09-01,Pierce,98372,556
347,2021-09-01,King,98008,556
348,2021-09-08,Kitsap,98110,557
349,2021-09-29,King,98075,560
350,2021-10-08,King,98119,561
351,2021-10-09,Snohomish,98012,562
352,2021-10-12,Snohomish,98012,562
353,2021-10-14,King,98177,562
354,2021-10-26,King,98052,564
355,2021-10-29,King,98008,564
356,2021-11-02,King,98057,565
357,2021-11-03,Pierce,98408,565
358,2021-11-02,Clark,98685,565
359,2021-11-03,Snohomish,98087,565
360,2021-11-01,Spokane,99212,565
361,2021-11-12,King,98126,566
362,2021-11-09,Benton,99336,566
363,2021-11-18,King,98003,567
364,2021-12-07,King,98011,570
365,2021-12-07,King,98121,570
366,2021-12-15,Pierce,98422,571
367,2021-12-11,King,98125,571
368,2021-12-13,Pierce,98444,571
369,2021-12-14,King,98075,571
370,2021-12-22,Pierce,98349,572
371,2021-12-21,Kitsap,98380,572
372,2021-12-22,Snohomish,98290,572
373,2021-12-22,King,98040,572
374,2021-12-30,King,98033,573
375,2021-12-29,Whatcom,98248,573
376,2021-12-28,Snohomish,98087,573
377,2021-12-29,Snohomish,98012,573
378,2022-01-07,Clark,98685,574
379,2022-01-07,Clark,98607,574
380,2022-01-12,Snohomish,98021,575
381,2022-01-19,King,98103,576
382,2022-01-28,King,98126,577
383,2022-02-02,Snohomish,98026,578
384,2022-02-09,King,98005,579
385,2022-02-08,Mason,98584,579
386,2022-02-08,Pierce,98466,579
387,2022-02-10,King,98007,579
388,2022-02-17,Snohomish,98012,580
389,2022-02-18,King,98075,580
390,2022-02-18,King,98031,580
391,2022-02-23,King,98177,581
392,2022-02-23,Jefferson,98365,581
393,2022-03-09,Pierce,98360,583
394,2022-03-15,King,98115,584
395,2022-03-15,Clark,98607,584
396,2022-03-24,Thurston,98513,585
397,2022-04-07,King,98108,587
398,2022-04-04,King,98105,587
399,2022-04-08,King,98023,587
400,2022-04-14,King,98148,588
401,2022-04-13,King,98056,588
402,2022-04-14,King,98005,588
403,2022-04-11,Kitsap,98383,588
404,2022-04-14,King,98052,588
405,2022-04-14,King,98122,588
406,2022-04-22,King,98004,589
407,2022-04-26,King,98101,590
408,2022-05-04,King,98072,591
409,2022-05-04,King,98177,591
410,2022-05-09,Thurston,98501,592
411,2022-05-13,King,98115,592
412,2022-05-17,King,98008,593
413,2022-05-20,King,98106,593
414,2022-05-18,King,98055,593
415,2022-05-27,Mason,98588,594
416,2022-05-26,King,98007,594
417,2022-06-09,Snohomish,98272,596
418,2022-06-09,Mason,98584,596
419,2022-06-17,Thurston,98506,597
420,2022-06-17,Skagit,98273,597
421,2022-06-16,Franklin,99301,597
422,2022-06-24,Spokane,99019,598
423,2022-06-29,Clark,98686,599
424,2022-06-29,King,98031,599
425,2022-06-29,Pierce,98422,599
426,2022-06-29,King,98107,599
427,2022-06-30,Island,98277,599
428,2022-07-01,Thurston,98516,599
429,2022-07-05,Snohomish,98021,600
430,2022-07-12,Snohomish,98026,601
431,2022-07-12,King,98029,601
432,2022-07-14,Whatcom,98225,601
433,2022-07-12,King,98072,601
434,2022-07-12,Snohomish,98294,601
435,2022-07-12,King,98155,601
436,2022-07-12,King,98059,601
437,2022-07-20,King,98092,602
438,2022-07-26,Chelan,98801,603
439,2022-07-28,Benton,99338,603
440,2022-07-26,King,98065,603
441,2022-07-25,Pierce,98422,603
442,2022-08-12,King,98126,605
443,2022-08-12,Clark,98607,605
444,2022-08-08,King,98023,605
445,2022-08-08,King,98056,605
446,2022-08-19,King,98052,606
447,2022-08-17,Snohomish,98204,606
448,2022-08-25,King,98029,607
449,2022-08-26,Clark,98607,607
450,2022-08-25,Snohomish,98012,607
451,2022-08-23,King,98072,607
452,2022-08-31,King,98008,608
453,2022-08-31,King,98106,608
