,DOL Transaction Date,County,Postal Code,week
74,2015-12-10,Snohomish,98204,257
75,2015-12-23,Jefferson,98368,259
76,2016-01-05,King,98136,261
77,2016-01-19,King,98027,263
78,2016-01-22,King,98004,263
79,2016-02-01,King,98052,265
80,2016-03-04,King,98059,269
81,2016-02-29,King,98005,269
82,2016-03-18,Snohomish,98012,271
83,2016-04-06,King,98105,274
84,2016-04-14,Snohomish,98292,275
85,2016-04-30,King,98040,278
86,2016-05-20,Pierce,98466,280
87,2016-05-19,King,98117,280
88,2016-05-26,Snohomish,98012,281
89,2016-05-31,King,98115,282
90,2016-06-03,King,98005,282
91,2016-06-14,Clark,98682,284
92,2016-06-29,Benton,99354,286
93,2016-07-12,King,98001,288
94,2016-07-22,King,98033,289
95,2016-07-20,Whatcom,98229,289
96,2016-07-29,Snohomish,98012,290
97,2016-07-29,King,98034,290
98,2016-08-09,King,98004,292
99,2016-09-15,Clark,98607,297
100,2016-09-14,Pierce,98499,297
101,2016-10-07,King,98008,300
102,2016-10-07,King,98029,300
103,2016-10-20,King,98106,302
104,2016-12-14,Benton,99336,310
105,2016-12-30,Okanogan,98862,312
106,2017-01-10,Pierce,98374,314
107,2017-01-20,King,98004,315
108,2017-01-20,King,98074,315
109,2017-02-03,King,98072,317
110,2017-02-02,King,98177,317
111,2017-02-17,King,98040,319
112,2017-03-14,Grays Harbor,98520,323
113,2017-04-06,King,98053,326
114,2017-04-14,Snohomish,98292,327
115,2017-04-28,King,98075,329
116,2017-05-09,Thurston,98501,331
117,2017-05-10,Snohomish,98020,331
118,2017-05-08,Mason,98584,331
119,2017-05-18,King,98053,332
120,2017-05-18,Thurston,98501,332
121,2017-05-15,King,98059,332
122,2017-05-17,Snohomish,98258,332
123,2017-05-23,Clark,98683,333
124,2017-07-07,King,98072,339
125,2017-07-20,King,98065,341
126,2017-08-07,Thurston,98501,344
127,2017-08-15,King,98038,345
128,2017-08-29,King,98034,347
129,2017-09-13,King,98133,349
130,2017-10-13,King,98119,353
131,2017-10-11,King,98033,353
132,2017-10-25,King,98059,355
133,2017-10-26,King,98004,355
134,2017-10-26,Kitsap,98340,355
135,2017-11-28,Yakima,98942,360
136,2017-11-28,King,98007,360
137,2017-12-07,Thurston,98501,361
138,2017-12-11,Pierce,98374,362
139,2017-12-19,King,98177,363
140,2018-01-03,King,98103,365
141,2018-01-12,Snohomish,98292,366
142,2018-01-09,King,98028,366
143,2018-02-20,King,98033,372
144,2018-03-14,King,98105,375
145,2018-03-14,King,98146,375
146,2018-05-04,King,98004,382
147,2018-05-03,King,98178,382
148,2018-04-28,Snohomish,98296,382
149,2018-05-07,King,98052,383
150,2018-05-09,King,98007,383
151,2018-05-17,King,98115,384
152,2018-06-01,King,98125,386
153,2018-06-08,King,98075,387
154,2018-06-08,King,98053,387
155,2018-06-08,King,98122,387
156,2018-06-08,Clallam,98362,387
157,2018-07-12,King,98056,392
158,2018-07-09,King,98074,392
159,2018-08-17,King,98119,397
160,2018-08-29,King,98074,399
161,2018-09-04,King,98177,400
162,2018-09-05,King,98115,400
163,2018-09-12,King,98008,401
164,2018-09-21,Kittitas,98926,402
165,2018-09-19,King,98034,402
166,2018-09-18,King,98006,402
167,2018-09-21,King,98075,402
168,2018-10-04,Snohomish,98275,404
169,2018-10-03,King,98059,404
170,2018-10-03,King,98011,404
171,2018-10-12,King,98033,405
172,2018-10-11,Pierce,98374,405
173,2018-10-18,King,98006,406
174,2018-10-17,King,98034,406
175,2018-10-25,Snohomish,98258,407
176,2018-10-31,King,98102,408
177,2018-10-31,King,98115,408
178,2018-11-15,Spokane,99208,410
179,2018-11-29,King,98105,412
180,2018-12-04,King,98006,413
181,2018-12-11,Snohomish,98026,414
182,2018-12-13,San Juan,98250,414
183,2018-12-20,King,98072,415
184,2018-12-27,King,98059,416
185,2018-12-27,Snohomish,98026,416
186,2019-01-15,King,98052,419
187,2019-01-18,Snohomish,98026,419
188,2019-01-25,King,98052,420
189,2019-02-01,King,98052,421
190,2019-02-07,King,98033,422
191,2019-02-19,King,98031,424
192,2019-02-21,King,98004,424
193,2019-02-26,King,98029,425
194,2019-03-05,Pierce,98354,426
195,2019-03-12,Benton,99336,427
196,2019-03-13,King,98072,427
197,2019-04-05,Kitsap,98312,430
198,2019-04-03,Benton,99336,430
199,2019-04-10,King,98056,431
200,2019-04-16,Pierce,98466,432
201,2019-04-18,King,98006,432
202,2019-05-09,Thurston,98501,435
203,2019-05-07,King,98055,435
204,2019-05-14,Spokane,99208,436
205,2019-05-21,King,98103,437
206,2019-05-30,King,98053,438
207,2019-05-31,Thurston,98501,438
208,2019-06-04,Snohomish,98012,439
209,2019-06-07,King,98112,439
210,2019-06-04,Pierce,98422,439
211,2019-06-04,Snohomish,98296,439
212,2019-06-21,Snohomish,98203,441
213,2019-06-19,Spokane,99205,441
214,2019-06-28,King,98052,442
215,2019-07-02,King,98121,443
216,2019-07-09,King,98109,444
217,2019-07-19,King,98055,445
218,2019-07-19,King,98059,445
219,2019-08-27,Pierce,98373,451
220,2019-08-27,King,98029,451
221,2019-09-12,King,98031,453
222,2019-10-03,King,98177,456
223,2019-10-18,King,98004,458
224,2019-10-15,King,98040,458
225,2019-10-29,Pierce,98338,460
226,2019-10-28,Pierce,98466,460
227,2019-11-04,King,98146,461
228,2019-11-18,King,98072,463
229,2019-11-22,King,98118,463
230,2019-11-26,Clallam,98382,464
231,2019-12-21,Snohomish,98012,468
232,2020-01-03,Snohomish,98223,469
233,2019-12-31,Thurston,98512,469
234,2020-01-10,King,98034,470
235,2020-01-07,King,98065,470
236,2020-01-07,Clark,98684,470
237,2020-01-07,King,98144,470
238,2020-01-16,Kitsap,98310,471
239,2020-01-16,King,98075,471
240,2020-01-22,Pierce,98422,472
241,2020-01-21,Snohomish,98043,472
242,2020-01-22,King,98005,472
243,2020-01-24,King,98028,472
244,2020-02-05,King,98105,474
245,2020-02-12,Snohomish,98258,475
246,2020-02-11,Kitsap,98346,475
247,2020-02-21,Spokane,99022,476
248,2020-03-12,King,98112,479
249,2020-03-12,Snohomish,98020,479
250,2020-03-19,King,98074,480
251,2020-03-16,Walla Walla,99362,480
252,2020-04-08,King,98028,483
253,2020-04-09,King,98109,483
254,2020-04-09,King,98057,483
255,2020-04-30,King,98033,486
256,2020-06-04,King,98125,491
257,2020-06-17,King,98125,493
258,2020-06-23,King,98028,494
259,2020-07-08,King,98055,496
260,2020-07-14,King,98008,497
261,2020-07-14,Snohomish,98290,497
262,2020-07-23,Snohomish,98036,498
263,2020-07-22,King,98033,498
264,2020-07-29,King,98117,499
265,2020-08-06,Kitsap,98367,500
266,2020-08-06,King,98052,500
267,2020-08-24,Clark,98642,503
268,2020-08-27,King,98118,503
269,2020-08-26,Cowlitz,98632,503
270,2020-09-02,Pierce,98390,504
271,2020-09-09,Skagit,98221,505
272,2020-09-17,King,98006,506
273,2020-09-24,Thurston,98513,507
274,2020-09-23,Skagit,98274,507
275,2020-10-07,King,98115,509
276,2020-10-06,Thurston,98516,509
277,2020-10-13,Cowlitz,98625,510
278,2020-10-15,King,98104,510
279,2020-10-15,Snohomish,98021,510
280,2020-10-26,King,98001,512
281,2020-11-02,Pierce,98422,513
282,2020-11-02,King,98040,513
283,2020-11-02,King,98033,513
284,2020-11-02,King,98136,513
285,2020-11-13,King,98115,514
286,2020-11-10,Clark,98685,514
287,2020-11-12,Thurston,98506,514
288,2020-11-13,King,98065,514
289,2020-11-25,Whatcom,98264,516
290,2020-12-15,Benton,99353,519
291,2020-12-15,Whatcom,98226,519
292,2020-12-15,Clark,98684,519
293,2020-12-23,King,98008,520
294,2020-12-31,Snohomish,98087,521
295,2021-01-15,King,98056,523
296,2021-01-15,King,98052,523
297,2021-01-26,Snohomish,98012,525
298,2021-01-26,King,98058,525
299,2021-01-26,King,98105,525
300,2021-01-30,King,98122,526
301,2021-02-04,King,98125,526
302,2021-01-30,Pierce,98335,526
303,2021-02-12,King,98106,527
304,2021-02-18,King,98028,528
305,2021-02-17,Spokane,99037,528
306,2021-02-18,King,98109,528
307,2021-02-26,Snohomish,98021,529
308,2021-02-25,King,98115,529
309,2021-03-03,King,98059,530
310,2021-03-03,Pierce,98422,530
311,2021-03-09,Pierce,98422,531
312,2021-03-12,King,98112,531
313,2021-03-23,King,98101,533
314,2021-03-26,King,98119,533
315,2021-03-31,Clark,98683,534
316,2021-04-09,Kitsap,98110,535
317,2021-04-06,King,98004,535
318,2021-04-14,Pierce,98388,536
319,2021-04-16,Thurston,98501,536
320,2021-04-13,King,98103,536
321,2021-04-19,King,98008,537
322,2021-04-22,Spokane,99004,537
323,2021-04-27,King,98168,538
324,2021-04-27,Snohomish,98012,538
325,2021-04-26,King,98029,538
326,2021-05-11,Walla Walla,99362,540
327,2021-05-11,Clark,98607,540
328,2021-05-20,Clark,98664,541
329,2021-05-26,Snohomish,98203,542
330,2021-05-26,Spokane,99208,542
331,2021-06-10,Whatcom,98229,544
332,2021-06-21,King,98074,546
333,2021-06-24,King,98103,546
334,2021-06-22,Clark,98684,546
335,2021-07-02,Snohomish,98021,547
336,2021-06-28,Clark,98662,547
337,2021-07-08,King,98075,548
338,2021-07-13,King,98101,549
339,2021-07-22,King,98058,550
340,2021-07-22,King,98102,550
341,2021-07-29,King,98040,551
342,2021-07-28,Pierce,98391,551
343,2021-08-05,Klickitat,98672,552
344,2021-08-06,Snohomish,98258,552
345,2021-08-05,King,98005,552
346,2021-08-05,Spokane,99224,552
347,2021-08-12,King,98019,553
348,2021-08-12,King,98045,553
349,2021-08-17,Snohomish,98036,554
350,2021-08-17,Thurston,98506,554
351,2021-09-15,Kitsap,98367,558
352,2021-09-21,King,98029,559
353,2021-09-29,King,98074,560
354,2021-09-29,King,98125,560
355,2021-10-08,Clark,98662,561
356,2021-10-08,King,98074,561
357,2021-10-07,King,98057,561
358,2021-10-15,King,98024,562
359,2021-10-15,King,98005,562
360,2021-10-19,King,98008,563
361,2021-10-27,Thurston,98503,564
362,2021-11-04,Kitsap,98312,565
363,2021-11-09,Pierce,98467,566
364,2021-11-09,King,98059,566
365,2021-11-12,King,98033,566
366,2021-11-18,King,98006,567
367,2021-11-30,King,98109,569
368,2021-12-01,Thurston,98501,569
369,2021-11-30,Pierce,98391,569
370,2021-12-01,Pierce,98445,569
371,2021-12-06,Whatcom,98225,570
372,2021-12-08,Pierce,98407,570
373,2021-12-13,Pierce,98467,571
374,2021-12-15,King,98038,571
375,2021-12-20,King,98053,572
376,2021-12-30,Snohomish,98026,573
377,2021-12-29,King,98052,573
378,2022-01-10,Pierce,98391,575
379,2022-01-14,King,98126,575
380,2022-01-14,King,98052,575
381,2022-01-19,King,98109,576
382,2022-01-18,King,98109,576
383,2022-01-19,Clark,98607,576
384,2022-01-27,King,98075,577
385,2022-01-27,King,98112,577
386,2022-01-27,King,98065,577
387,2022-01-27,King,98008,577
388,2022-02-01,King,98117,578
389,2022-02-01,King,98027,578
390,2022-02-08,King,98059,579
391,2022-02-18,King,98042,580
392,2022-02-18,Jefferson,98368,580
393,2022-02-18,Pierce,98372,580
394,2022-02-14,Benton,99352,580
395,2022-02-22,Snohomish,98026,581
396,2022-03-11,Benton,99338,583
397,2022-03-09,Pierce,98391,583
398,2022-03-08,King,98028,583
399,2022-03-10,Kitsap,98367,583
400,2022-03-11,Thurston,98501,583
401,2022-03-15,Snohomish,98021,584
402,2022-03-24,Thurston,98513,585
403,2022-03-23,King,98075,585
404,2022-03-29,Pierce,98375,586
405,2022-04-07,King,98072,587
406,2022-04-15,King,98178,588
407,2022-04-14,King,98055,588
408,2022-04-12,Snohomish,98036,588
409,2022-04-22,Snohomish,98037,589
410,2022-04-21,King,98112,589
411,2022-04-27,King,98144,590
412,2022-04-26,King,98148,590
413,2022-05-03,Thurston,98512,591
414,2022-05-12,King,98198,592
415,2022-05-12,King,98101,592
416,2022-05-13,King,98133,592
417,2022-05-25,Clark,98660,594
418,2022-05-26,King,98116,594
419,2022-06-02,Benton,99352,595
420,2022-05-31,King,98053,595
421,2022-06-10,King,98010,596
422,2022-06-09,Snohomish,98201,596
423,2022-06-07,King,98029,596
424,2022-06-07,Pierce,98444,596
425,2022-06-16,Thurston,98513,597
426,2022-06-14,Clark,98671,597
427,2022-06-21,Snohomish,98258,598
428,2022-06-28,King,98042,599
429,2022-06-28,King,98118,599
430,2022-07-07,King,98133,600
431,2022-07-07,Snohomish,98292,600
432,2022-07-08,King,98133,600
433,2022-07-12,King,98166,601
434,2022-07-12,King,98005,601
435,2022-07-12,King,98074,601
436,2022-07-12,King,98005,601
437,2022-07-11,King,98034,601
438,2022-07-15,King,98115,601
439,2022-07-12,King,98122,601
440,2022-07-19,King,98033,602
441,2022-07-19,Snohomish,98036,602
442,2022-07-28,Snohomish,98087,603
443,2022-07-26,King,98038,603
444,2022-07-25,King,98148,603
445,2022-08-03,Spokane,99224,604
446,2022-08-02,San Juan,98245,604
447,2022-08-02,King,98052,604
448,2022-08-02,Snohomish,98012,604
449,2022-08-11,King,98108,605
450,2022-08-17,King,98058,606
451,2022-08-29,Pierce,98580,608
452,2022-08-29,Clark,98607,608
453,2022-08-29,King,98029,608
