,DOL Transaction Date,County,Postal Code,week
0,2011-06-14,King,98104,23
1,2011-06-17,King,98104,23
2,2011-07-20,Snohomish,98292,28
3,2012-04-17,Pierce,98409,67
4,2012-11-07,Pierce,98387,96
5,2012-11-06,King,98103,96
6,2012-11-27,King,98075,99
7,2013-01-22,King,98007,107
8,2013-03-01,Pierce,98407,112
9,2013-04-02,King,98177,117
10,2013-04-11,Kitsap,98359,118
11,2013-04-15,King,98033,119
12,2013-04-18,Snohomish,98270,119
13,2013-05-06,Mason,98548,122
14,2013-05-13,King,98034,123
15,2013-05-23,Snohomish,98036,124
16,2013-06-06,King,98031,126
17,2013-06-06,King,98115,126
18,2013-06-12,King,98074,127
19,2013-06-13,King,98004,127
20,2013-07-23,Mason,98528,133
21,2013-08-15,Chelan,98801,136
22,2013-08-22,Whitman,99161,137
23,2013-08-29,Kitsap,98370,138
24,2013-09-14,King,98117,141
25,2013-10-01,Pierce,98335,143
26,2013-10-15,King,98136,145
27,2013-10-16,King,98072,145
28,2013-11-15,King,98074,149
29,2013-12-13,King,98011,153
30,2014-01-22,Jefferson,98365,159
31,2014-04-10,King,98168,170
32,2014-05-07,Jefferson,98376,174
33,2014-05-14,Snohomish,98021,175
34,2014-07-11,King,98166,183
35,2014-08-15,King,98072,188
36,2014-08-26,King,98104,190
37,2014-09-02,King,98106,191
38,2014-09-29,King,98014,195
39,2014-10-31,Pierce,98329,199
40,2014-10-28,King,98027,199
41,2014-11-19,King,98107,202
42,2015-01-09,King,98103,209
43,2015-02-17,King,98103,215
44,2015-04-03,Snohomish,98296,221
45,2015-04-09,King,98177,222
46,2015-05-18,Snohomish,98012,228
47,2015-06-11,King,98059,231
48,2015-06-11,King,98148,231
49,2015-06-11,King,98148,231
50,2015-07-14,Kitsap,98346,236
51,2015-07-15,King,98102,236
52,2015-07-21,King,98052,237
53,2015-07-21,King,98004,237
54,2015-08-27,King,98065,242
55,2015-09-25,King,98115,246
56,2015-10-02,Spokane,99019,247
57,2015-10-06,Thurston,98501,248
58,2015-10-15,King,98125,249
59,2015-10-12,Snohomish,98012,249
60,2015-10-21,King,98052,250
61,2015-11-05,King,98053,252
62,2015-11-04,Pierce,98498,252
63,2015-11-13,King,98122,253
64,2015-12-04,Snohomish,98223,256
65,2015-12-10,King,98074,257
66,2015-12-29,Island,98282,260
67,2016-01-19,Spokane,99037,263
68,2016-01-26,Cowlitz,98611,264
69,2016-02-12,King,98115,266
70,2016-03-07,Lewis,98531,270
71,2016-04-05,Snohomish,98203,274
72,2016-04-13,King,98053,275
73,2016-04-26,King,98008,277
74,2016-04-30,King,98033,278
75,2016-06-01,King,98075,282
76,2016-06-28,Snohomish,98021,286
77,2016-07-18,Stevens,99026,289
78,2016-07-22,King,98106,289
79,2016-08-16,King,98008,293
80,2016-09-08,King,98031,296
81,2016-09-07,Pierce,98375,296
82,2016-09-16,Pierce,98391,297
83,2016-09-27,Clark,98685,299
84,2016-10-13,Spokane,99217,301
85,2016-10-18,King,98199,302
86,2016-10-25,Snohomish,98087,303
87,2016-11-15,King,98052,306
88,2016-11-22,Clark,98661,307
89,2016-12-13,Spokane,99207,310
90,2017-01-27,King,98028,316
91,2017-01-27,King,98040,316
92,2017-01-25,King,98010,316
93,2017-01-31,King,98007,317
94,2017-02-16,King,98115,319
95,2017-02-23,Skagit,98232,320
96,2017-02-27,Pierce,98335,321
97,2017-04-03,King,98052,326
98,2017-04-13,King,98107,327
99,2017-05-03,King,98006,330
100,2017-05-10,Cowlitz,98626,331
101,2017-05-18,Thurston,98501,332
102,2017-05-18,King,98052,332
103,2017-06-12,Clark,98686,336
104,2017-06-19,Kitsap,98310,337
105,2017-06-20,King,98109,337
106,2017-06-26,Whatcom,98225,338
