,DOL Transaction Date,County,Postal Code,week
251,2020-11-02,King,98052,513
252,2020-11-13,Snohomish,98296,514
253,2020-11-13,Snohomish,98012,514
254,2020-11-10,King,98072,514
255,2020-11-10,Snohomish,98087,514
256,2020-11-20,King,98155,515
257,2020-11-25,King,98033,516
258,2020-12-01,Snohomish,98275,517
259,2020-12-08,Franklin,99301,518
260,2020-12-16,Thurston,98597,519
261,2020-12-31,Snohomish,98012,521
262,2020-12-31,Chelan,98816,521
263,2021-01-07,King,98109,522
264,2021-01-12,King,98074,523
265,2021-01-12,King,98112,523
266,2021-01-19,King,98104,524
267,2021-01-26,Clark,98607,525
268,2021-01-26,King,98109,525
269,2021-01-30,King,98004,526
270,2021-02-23,Spokane,99037,529
271,2021-03-05,King,98052,530
272,2021-03-17,San Juan,98250,532
273,2021-03-25,King,98112,533
274,2021-03-22,Snohomish,98087,533
275,2021-04-02,King,98056,534
276,2021-04-01,King,98006,534
277,2021-04-07,King,98101,535
278,2021-04-07,King,98144,535
279,2021-04-09,Snohomish,98270,535
280,2021-04-09,Thurston,98502,535
281,2021-04-09,King,98125,535
282,2021-04-05,King,98133,535
283,2021-04-16,King,98117,536
284,2021-04-16,Franklin,99301,536
285,2021-04-21,Snohomish,98208,537
286,2021-04-23,King,98155,537
287,2021-04-28,King,98059,538
288,2021-05-03,King,98146,539
289,2021-05-03,King,98177,539
290,2021-05-04,King,98133,539
291,2021-05-07,Snohomish,98026,539
292,2021-05-14,King,98133,540
293,2021-05-12,Pierce,98422,540
294,2021-05-19,King,98198,541
295,2021-05-18,Franklin,99301,541
296,2021-05-20,King,98004,541
297,2021-05-18,Cowlitz,98632,541
298,2021-05-25,Clark,98682,542
299,2021-06-02,King,98032,543
300,2021-06-02,Spokane,99202,543
301,2021-06-01,Pierce,98406,543
302,2021-06-11,Skagit,98257,544
303,2021-06-09,Clark,98642,544
304,2021-06-18,King,98019,545
305,2021-06-14,Clark,98665,545
306,2021-06-23,King,98121,546
307,2021-06-23,Pierce,98403,546
308,2021-06-23,Clark,98686,546
309,2021-06-24,Snohomish,98201,546
310,2021-07-13,Clark,98684,549
311,2021-07-22,King,98042,550
312,2021-07-20,Snohomish,98203,550
313,2021-07-27,Chelan,98801,551
314,2021-07-28,King,98125,551
315,2021-08-03,Snohomish,98296,552
316,2021-08-05,Snohomish,98012,552
317,2021-08-02,King,98033,552
318,2021-08-02,Island,98277,552
319,2021-08-13,Whatcom,98229,553
320,2021-08-13,Mason,98555,553
321,2021-08-13,King,98005,553
322,2021-08-18,Snohomish,98204,554
323,2021-08-18,King,98028,554
324,2021-08-17,King,98125,554
325,2021-08-20,Snohomish,98087,554
326,2021-08-25,Thurston,98501,555
327,2021-08-26,King,98074,555
328,2021-08-31,King,98133,556
329,2021-09-13,Kitsap,98346,558
330,2021-09-23,King,98057,559
331,2021-09-22,Clark,98607,559
332,2021-09-28,King,98033,560
333,2021-10-07,Spokane,99212,561
334,2021-10-08,King,98144,561
335,2021-10-14,King,98136,562
336,2021-10-14,King,98004,562
337,2021-10-12,King,98059,562
338,2021-10-22,Clark,98662,563
339,2021-10-27,King,98112,564
340,2021-10-29,King,98101,564
341,2021-10-26,King,98005,564
342,2021-11-08,King,98074,566
343,2021-11-08,King,98033,566
344,2021-11-10,Snohomish,98258,566
345,2021-11-13,Clark,98665,567
346,2021-11-18,King,98042,567
347,2021-11-18,Spokane,99224,567
348,2021-11-15,Spokane,99212,567
349,2021-11-18,Spokane,99005,567
350,2021-11-17,King,98029,567
351,2021-11-24,King,98115,568
352,2021-11-24,King,98116,568
353,2021-11-30,King,98072,569
354,2021-11-30,Snohomish,98026,569
355,2021-12-03,King,98034,569
356,2021-12-06,King,98106,570
357,2021-12-07,Jefferson,98365,570
358,2021-12-10,Clark,98684,570
359,2021-12-07,Pierce,98467,570
360,2021-12-10,Clark,98683,570
361,2021-12-07,Clark,98682,570
362,2021-12-14,King,98056,571
363,2021-12-20,King,98058,572
364,2021-12-21,King,98052,572
365,2021-12-21,King,98146,572
366,2021-12-29,Chelan,98801,573
367,2021-12-29,Thurston,98502,573
368,2022-01-07,King,98112,574
369,2022-01-07,King,98122,574
370,2022-01-04,King,98005,574
371,2022-01-11,King,98053,575
372,2022-01-11,San Juan,98245,575
373,2022-01-10,Spokane,99019,575
374,2022-01-20,King,98119,576
375,2022-01-21,King,98108,576
376,2022-01-27,Thurston,98503,577
377,2022-01-27,King,98030,577
378,2022-01-26,King,98045,577
379,2022-01-27,King,98019,577
380,2022-02-03,King,98040,578
381,2022-02-09,King,98199,579
382,2022-02-10,King,98038,579
383,2022-02-18,Benton,99338,580
384,2022-02-23,King,98103,581
385,2022-03-07,King,98109,583
386,2022-03-11,Yakima,98902,583
387,2022-03-11,King,98177,583
388,2022-03-09,Spokane,99203,583
389,2022-03-15,Clark,98662,584
390,2022-03-24,Island,98282,585
391,2022-03-23,Pierce,98332,585
392,2022-03-24,Snohomish,98036,585
393,2022-03-25,King,98008,585
394,2022-03-30,Clark,98642,586
395,2022-03-29,King,98031,586
396,2022-04-01,Pierce,98321,586
397,2022-03-29,King,98051,586
398,2022-04-08,Pierce,98405,587
399,2022-04-08,King,98003,587
400,2022-04-15,Snohomish,98043,588
401,2022-04-14,King,98040,588
402,2022-04-14,King,98148,588
403,2022-04-27,King,98033,590
404,2022-04-26,King,98072,590
405,2022-05-03,King,98057,591
406,2022-05-04,King,98074,591
407,2022-05-03,Clark,98671,591
408,2022-05-24,Clark,98684,594
409,2022-05-26,King,98008,594
410,2022-06-02,King,98052,595
411,2022-06-02,Kitsap,98312,595
412,2022-06-07,King,98075,596
413,2022-06-09,Snohomish,98021,596
414,2022-06-10,Snohomish,98296,596
415,2022-06-06,Snohomish,98271,596
416,2022-06-14,Thurston,98506,597
417,2022-06-16,King,98058,597
418,2022-06-17,King,98027,597
419,2022-06-24,King,98103,598
420,2022-06-21,King,98144,598
421,2022-06-22,Benton,99352,598
422,2022-06-28,King,98052,599
423,2022-07-06,Pierce,98349,600
424,2022-07-06,King,98125,600
425,2022-07-07,King,98030,600
426,2022-07-15,Kitsap,98367,601
427,2022-07-14,Spokane,99218,601
428,2022-07-12,King,98004,601
429,2022-07-12,Clark,98665,601
430,2022-07-14,King,98075,601
431,2022-07-14,King,98105,601
432,2022-07-20,Clark,98682,602
433,2022-07-20,King,98136,602
434,2022-07-19,Skagit,98233,602
435,2022-07-26,Clark,98682,603
436,2022-07-25,King,98148,603
437,2022-08-02,Snohomish,98036,604
438,2022-08-02,King,98072,604
439,2022-08-02,Snohomish,98012,604
440,2022-08-02,Benton,98930,604
441,2022-08-02,Kittitas,98922,604
442,2022-08-02,King,98004,604
443,2022-08-02,Thurston,98501,604
444,2022-08-02,Kitsap,98110,604
445,2022-08-12,Clark,98686,605
446,2022-08-10,Snohomish,98258,605
447,2022-08-11,King,98122,605
448,2022-08-18,Skagit,98273,606
449,2022-08-18,King,98008,606
450,2022-08-25,King,98092,607
451,2022-08-24,Snohomish,98294,607
452,2022-08-25,King,98040,607
453,2022-08-30,King,98065,608
