,DOL Transaction Date,County,Postal Code,week
103,2017-02-15,Kitsap,98110,319
104,2017-03-07,Island,98282,322
105,2017-03-08,King,98029,322
106,2017-03-30,King,98034,325
107,2017-03-29,King,98004,325
108,2017-04-07,King,98040,326
109,2017-04-11,Snohomish,98012,327
110,2017-04-20,Pierce,98374,328
111,2017-04-20,Clark,98686,328
112,2017-04-15,Clark,98686,328
113,2017-05-03,King,98072,330
114,2017-05-01,King,98126,330
115,2017-05-09,King,98133,331
116,2017-05-12,King,98007,331
117,2017-06-14,King,98007,336
118,2017-06-14,King,98101,336
119,2017-06-14,King,98033,336
120,2017-06-21,King,98004,337
121,2017-06-20,King,98042,337
122,2017-06-23,Kitsap,98367,337
123,2017-06-29,King,98034,338
124,2017-06-28,Pierce,98499,338
125,2017-07-06,Adams,99169,339
126,2017-07-10,King,98134,340
127,2017-07-26,Pierce,98335,342
128,2017-08-03,King,98005,343
129,2017-09-01,King,98155,347
130,2017-09-21,King,98023,350
131,2017-10-04,Thurston,98502,352
132,2017-10-10,King,98125,353
133,2017-10-17,Clark,98629,354
134,2017-11-16,King,98034,358
135,2017-11-14,King,98052,358
136,2017-11-22,Whatcom,98225,359
137,2017-12-05,Clark,98607,361
138,2017-12-06,Pierce,98467,361
139,2017-12-06,King,98008,361
140,2017-12-19,Kitsap,98110,363
141,2017-12-28,King,98077,364
142,2018-01-02,Pierce,98373,365
143,2018-01-11,King,98027,366
144,2018-02-06,King,98004,370
145,2018-02-23,King,98004,372
146,2018-02-21,King,98059,372
147,2018-02-23,King,98074,372
148,2018-02-26,King,98072,373
149,2018-03-23,King,98144,376
150,2018-03-29,Pierce,98332,377
151,2018-04-11,Chelan,98801,379
152,2018-04-18,King,98027,380
153,2018-04-19,King,98052,380
154,2018-04-19,King,98034,380
155,2018-04-24,King,98075,381
156,2018-05-22,King,98052,385
157,2018-05-23,King,98006,385
158,2018-05-25,King,98101,385
159,2018-06-07,Spokane,99208,387
160,2018-06-07,King,98052,387
161,2018-06-21,King,98105,389
162,2018-07-26,Grays Harbor,98569,394
163,2018-08-10,Snohomish,98012,396
164,2018-08-27,Pierce,98387,399
165,2018-08-29,Pierce,98332,399
166,2018-09-12,King,98033,401
167,2018-09-19,King,98019,402
168,2018-09-27,King,98115,403
169,2018-10-05,King,98027,404
170,2018-10-03,King,98144,404
171,2018-10-09,King,98072,405
172,2018-10-12,Pierce,98407,405
173,2018-10-17,Snohomish,98087,406
174,2018-10-13,Walla Walla,99324,406
175,2018-10-15,Skagit,98257,406
176,2018-10-16,King,98011,406
177,2018-10-22,King,98116,407
178,2018-11-02,King,98034,408
179,2018-10-31,Snohomish,98021,408
180,2018-10-30,King,98125,408
181,2018-10-30,King,98028,408
182,2018-11-09,King,98117,409
183,2018-11-13,Jefferson,98365,410
184,2018-11-15,Jefferson,98320,410
185,2018-11-21,King,98031,411
186,2018-11-28,Island,98277,412
187,2018-11-30,King,98105,412
188,2018-11-29,King,98053,412
189,2018-12-07,Skagit,98221,413
190,2018-12-06,King,98008,413
191,2018-12-06,Snohomish,98021,413
192,2018-12-21,Skagit,98232,415
193,2018-12-20,King,98144,415
194,2018-12-28,King,98144,416
195,2019-01-02,King,98102,417
196,2019-01-08,King,98074,418
197,2019-01-16,Thurston,98501,419
198,2019-01-23,Clark,98662,420
199,2019-01-29,King,98052,421
200,2019-02-07,King,98075,422
201,2019-02-13,King,98072,423
202,2019-02-13,King,98029,423
203,2019-03-05,King,98101,426
204,2019-03-15,Pierce,98499,427
205,2019-03-20,Snohomish,98290,428
206,2019-03-28,King,98102,429
207,2019-03-28,King,98034,429
208,2019-04-10,Snohomish,98290,431
209,2019-04-24,Pierce,98467,433
210,2019-04-22,King,98007,433
211,2019-05-03,King,98074,434
212,2019-05-14,King,98106,436
213,2019-05-13,Pierce,98391,436
214,2019-05-31,King,98103,438
215,2019-05-30,Pierce,98409,438
216,2019-06-05,Pierce,98394,439
217,2019-06-21,Spokane,99206,441
218,2019-06-18,San Juan,98250,441
219,2019-06-25,Skagit,98274,442
220,2019-07-11,King,98115,444
221,2019-07-10,Snohomish,98012,444
222,2019-07-17,Snohomish,98087,445
223,2019-07-17,King,98038,445
224,2019-07-17,King,98052,445
225,2019-07-17,King,98006,445
226,2019-07-24,Kitsap,98312,446
227,2019-07-24,Clark,98683,446
228,2019-08-02,King,98040,447
229,2019-08-14,Snohomish,98223,449
230,2019-08-13,King,98056,449
231,2019-08-23,Spokane,99208,450
232,2019-09-11,King,98006,453
233,2019-09-18,King,98072,454
234,2019-10-01,King,98008,456
235,2019-10-10,King,98109,457
236,2019-10-08,King,98178,457
237,2019-10-05,Chelan,98801,457
238,2019-10-09,Clark,98685,457
239,2019-10-18,Pierce,98466,458
240,2019-10-24,King,98075,459
241,2019-10-22,Snohomish,98292,459
242,2019-10-21,Spokane,99224,459
243,2019-12-05,King,98040,465
244,2019-12-12,King,98004,466
245,2020-01-03,King,98109,469
246,2020-01-09,King,98034,470
247,2020-01-10,King,98053,470
248,2020-01-07,Lewis,98596,470
249,2020-01-10,King,98033,470
250,2020-01-10,King,98075,470
251,2020-01-10,King,98033,470
252,2020-01-10,Clark,98607,470
253,2020-01-16,King,98115,471
254,2020-01-21,Pierce,98373,472
255,2020-01-24,King,98019,472
256,2020-01-31,King,98028,473
257,2020-02-07,Snohomish,98087,474
258,2020-02-11,Snohomish,98036,475
259,2020-02-20,Pierce,98445,476
260,2020-02-26,Clark,98661,477
261,2020-03-06,Snohomish,98036,478
262,2020-03-09,King,98065,479
263,2020-03-31,King,98033,482
264,2020-04-09,King,98057,483
265,2020-04-14,King,98116,484
266,2020-05-29,King,98027,490
267,2020-06-03,Thurston,98501,491
268,2020-06-05,King,98125,491
269,2020-06-08,King,98005,492
270,2020-07-07,Clark,98682,496
271,2020-07-07,King,98038,496
272,2020-07-15,King,98058,497
273,2020-07-14,Snohomish,98296,497
274,2020-07-14,Snohomish,98020,497
275,2020-07-15,Whatcom,98225,497
276,2020-07-30,Whatcom,98226,499
277,2020-08-06,King,98052,500
278,2020-08-06,Pierce,98371,500
279,2020-08-06,King,98155,500
280,2020-08-13,Snohomish,98043,501
281,2020-08-26,Spokane,99223,503
282,2020-09-11,Benton,99354,505
283,2020-09-15,King,98108,506
284,2020-09-23,Pierce,98371,507
285,2020-09-30,King,98039,508
286,2020-10-06,King,98058,509
287,2020-11-13,King,98115,514
288,2020-11-13,King,98109,514
289,2020-11-10,King,98005,514
290,2020-11-20,Mason,98584,515
291,2020-11-19,King,98005,515
292,2020-11-19,King,98008,515
293,2020-11-25,King,98166,516
294,2020-12-17,Pierce,98467,519
295,2020-12-16,King,98006,519
296,2020-12-18,Clark,98607,519
297,2020-12-24,King,98072,520
298,2020-12-31,Snohomish,98026,521
299,2020-12-30,King,98033,521
300,2021-01-07,King,98199,522
301,2021-01-07,Snohomish,98290,522
302,2021-01-12,Clark,98671,523
303,2021-01-12,Snohomish,98012,523
304,2021-01-26,Snohomish,98043,525
305,2021-01-28,King,98003,525
306,2021-01-30,King,98053,526
307,2021-01-30,King,98112,526
308,2021-02-04,Pierce,98445,526
309,2021-01-30,King,98119,526
310,2021-02-12,King,98105,527
311,2021-02-25,Pierce,98387,529
312,2021-03-05,King,98042,530
313,2021-03-05,King,98029,530
314,2021-03-05,Kittitas,98926,530
315,2021-03-09,Snohomish,98087,531
316,2021-03-10,Pierce,98499,531
317,2021-03-26,Pierce,98407,533
318,2021-03-25,King,98115,533
319,2021-03-31,King,98023,534
320,2021-03-31,Thurston,98512,534
321,2021-04-07,Benton,99337,535
322,2021-04-07,King,98125,535
323,2021-04-08,Mason,98528,535
324,2021-04-09,King,98074,535
325,2021-04-21,King,98133,537
326,2021-04-21,Snohomish,98272,537
327,2021-04-21,Thurston,98512,537
328,2021-04-27,Thurston,98597,538
329,2021-05-07,Snohomish,98087,539
330,2021-05-25,Cowlitz,98645,542
331,2021-05-25,Clark,98607,542
332,2021-05-27,King,98039,542
333,2021-06-01,Whatcom,98230,543
334,2021-06-01,Thurston,98501,543
335,2021-06-07,King,98028,544
336,2021-06-24,Snohomish,98087,546
337,2021-06-22,King,98034,546
338,2021-07-15,King,98004,549
339,2021-07-13,King,98144,549
340,2021-07-22,King,98052,550
341,2021-07-22,King,98072,550
342,2021-07-19,Pierce,98404,550
343,2021-07-22,Cowlitz,98674,550
344,2021-07-19,Kitsap,98367,550
345,2021-07-22,King,98006,550
346,2021-07-28,King,98029,551
347,2021-07-24,King,98177,551
348,2021-07-27,King,98103,551
349,2021-07-30,King,98134,551
350,2021-08-02,King,98118,552
351,2021-08-05,King,98033,552
352,2021-08-03,Snohomish,98201,552
353,2021-08-11,Snohomish,98296,553
354,2021-08-20,King,98107,554
355,2021-08-18,King,98199,554
356,2021-09-01,King,98133,556
357,2021-09-15,Pierce,98328,558
358,2021-09-21,Chelan,98826,559
359,2021-09-22,King,98109,559
360,2021-09-28,Snohomish,98021,560
361,2021-09-29,King,98033,560
362,2021-09-29,King,98052,560
363,2021-09-28,Snohomish,98270,560
364,2021-10-08,King,98122,561
365,2021-10-14,King,98029,562
366,2021-10-14,King,98166,562
367,2021-10-12,King,98075,562
368,2021-10-13,King,98168,562
369,2021-10-12,Snohomish,98021,562
370,2021-10-26,Clark,98682,564
371,2021-10-26,King,98107,564
372,2021-10-29,King,98101,564
373,2021-11-03,King,98177,565
374,2021-11-05,King,98118,565
375,2021-11-09,King,98102,566
376,2021-11-19,Clark,98607,567
377,2021-11-16,Whatcom,98225,567
378,2021-11-22,King,98011,568
379,2021-11-30,Island,98239,569
380,2021-12-09,Skagit,98284,570
381,2021-12-06,King,98056,570
382,2021-12-10,King,98072,570
383,2021-12-06,King,98133,570
384,2021-12-15,Spokane,99212,571
385,2021-12-15,King,98092,571
386,2021-12-30,King,98052,573
387,2021-12-30,King,98058,573
388,2022-01-07,King,98106,574
389,2022-01-07,King,98052,574
390,2022-01-12,Clark,98682,575
391,2022-01-14,Kitsap,98312,575
392,2022-01-19,Kitsap,98346,576
393,2022-02-01,Clark,98683,578
394,2022-02-10,Thurston,98512,579
395,2022-02-17,Island,98236,580
396,2022-02-17,Jefferson,98368,580
397,2022-02-18,Thurston,98503,580
398,2022-02-18,King,98033,580
399,2022-02-23,King,98034,581
400,2022-03-11,King,98109,583
401,2022-03-09,King,98004,583
402,2022-03-10,King,98004,583
403,2022-03-17,King,98144,584
404,2022-04-01,Whatcom,98229,586
405,2022-03-29,King,98115,586
406,2022-04-01,Spokane,99025,586
407,2022-04-04,King,98117,587
408,2022-04-08,King,98033,587
409,2022-04-08,Mason,98548,587
410,2022-04-14,King,98052,588
411,2022-04-15,King,98007,588
412,2022-04-11,King,98038,588
413,2022-04-12,King,98117,588
414,2022-04-26,King,98148,590
415,2022-04-29,King,98011,590
416,2022-05-04,Snohomish,98296,591
417,2022-05-12,King,98040,592
418,2022-05-16,King,98006,593
419,2022-05-16,King,98148,593
420,2022-05-17,King,98119,593
421,2022-05-20,King,98019,593
422,2022-05-26,Pierce,98424,594
423,2022-05-26,Kitsap,98310,594
424,2022-05-27,King,98115,594
425,2022-06-17,King,98115,597
426,2022-06-17,Snohomish,98271,597
427,2022-06-23,Klickitat,98672,598
428,2022-06-28,King,98121,599
429,2022-07-01,King,98199,599
430,2022-07-05,Pierce,98335,600
431,2022-07-06,King,98040,600
432,2022-07-14,King,98074,601
433,2022-07-12,King,98052,601
434,2022-07-14,King,98155,601
435,2022-07-14,King,98038,601
436,2022-07-14,King,98118,601
437,2022-07-21,King,98056,602
438,2022-07-19,Pierce,98373,602
439,2022-07-22,King,98051,602
440,2022-07-26,King,98027,603
441,2022-07-27,Kitsap,98367,603
442,2022-07-26,King,98115,603
443,2022-08-04,Pierce,98446,604
444,2022-08-01,King,98052,604
445,2022-08-12,Stevens,99026,605
446,2022-08-08,King,98072,605
447,2022-08-17,Benton,99352,606
448,2022-08-15,King,98052,606
449,2022-08-19,King,98103,606
450,2022-08-25,Jefferson,98368,607
451,2022-08-24,Whatcom,98226,607
452,2022-08-25,King,98074,607
453,2022-08-30,Island,98277,608
