,DOL Transaction Date,County,Postal Code,week
0,2011-06-16,Snohomish,98258,23
1,2011-06-23,King,98022,24
2,2011-09-08,King,98103,35
3,2011-11-01,King,98027,43
4,2012-04-14,Kitsap,98110,67
5,2012-07-10,Spokane,99207,79
6,2012-08-07,Snohomish,98012,83
7,2012-09-06,Thurston,98502,87
8,2012-10-20,Clark,98662,94
9,2012-10-24,King,98112,94
10,2012-12-28,King,98034,103
11,2013-01-09,King,98052,105
12,2013-01-25,King,98115,107
13,2013-02-01,King,98072,108
14,2013-02-13,King,98052,110
15,2013-04-11,King,98109,118
16,2013-04-12,Clark,98686,118
17,2013-05-01,Kitsap,98311,121
18,2013-06-06,King,98199,126
19,2013-07-16,Thurston,98502,132
20,2013-08-06,King,98177,135
21,2013-09-16,King,98053,141
22,2013-10-11,King,98053,144
23,2013-11-14,Clark,98661,149
24,2013-12-13,Pierce,98467,153
25,2014-01-02,Clark,98665,156
26,2014-02-10,Pierce,98407,162
27,2014-05-16,King,98052,175
28,2014-05-16,Clark,98685,175
29,2014-06-05,Snohomish,98296,178
30,2014-06-26,Snohomish,98290,181
31,2014-06-26,King,98065,181
32,2014-07-03,King,98109,182
33,2014-07-11,King,98178,183
34,2014-07-21,Snohomish,98012,185
35,2014-07-31,King,98034,186
36,2014-09-12,King,98092,192
37,2014-09-16,Jefferson,98382,193
38,2014-09-26,Spokane,99217,194
39,2014-10-16,King,98040,197
40,2014-10-20,Thurston,98502,198
41,2014-12-19,King,98053,206
42,2015-02-05,Snohomish,98021,213
43,2015-02-06,King,98074,213
44,2015-02-18,Pierce,98391,215
45,2015-04-24,King,98011,224
46,2015-06-10,King,98107,231
47,2015-06-11,King,98148,231
48,2015-06-18,Whatcom,98229,232
49,2015-06-30,Thurston,98501,234
50,2015-07-22,King,98034,237
51,2015-09-10,King,98112,244
52,2015-10-06,Thurston,98501,248
53,2015-11-02,King,98112,252
54,2015-11-04,King,98011,252
55,2015-11-05,King,98031,252
56,2015-12-03,King,98116,256
57,2016-01-05,King,98115,261
58,2016-01-22,King,98106,263
