,DOL Transaction Date,County,Postal Code,week
112,2017-06-27,Snohomish,98203,338
113,2017-07-17,King,98040,341
114,2017-07-25,King,98008,342
115,2017-07-26,Kitsap,98367,342
116,2017-08-03,Whatcom,98225,343
117,2017-08-07,Jefferson,98376,344
118,2017-08-17,King,98042,345
119,2017-08-25,King,98112,346
120,2017-08-31,Yakima,98948,347
121,2017-09-06,King,98136,348
122,2017-09-13,Jefferson,98368,349
123,2017-09-13,King,98052,349
124,2017-10-11,King,98074,353
125,2017-10-13,King,98092,353
126,2017-10-27,King,98005,355
127,2017-10-23,King,98001,355
128,2017-12-12,King,98116,362
129,2018-01-10,Thurston,98506,366
130,2018-01-18,Pierce,98467,367
131,2018-01-17,King,98121,367
132,2018-01-24,King,98003,368
133,2018-01-29,King,98075,369
134,2018-01-29,King,98112,369
135,2018-02-15,Clark,98606,371
136,2018-02-27,Kitsap,98383,373
137,2018-03-13,Jefferson,98368,375
138,2018-03-30,King,98133,377
139,2018-03-30,King,98075,377
140,2018-03-29,King,98103,377
141,2018-03-30,King,98006,377
142,2018-04-17,King,98065,380
143,2018-04-18,King,98053,380
144,2018-04-24,Okanogan,98862,381
145,2018-04-26,Thurston,98501,381
146,2018-05-03,Pierce,98466,382
147,2018-05-11,Thurston,98503,383
148,2018-05-11,King,98028,383
149,2018-05-18,King,98074,384
150,2018-05-23,Pierce,98405,385
151,2018-06-06,Kitsap,98366,387
152,2018-06-07,King,98117,387
153,2018-06-06,King,98108,387
154,2018-06-06,Spokane,99004,387
155,2018-06-06,Pacific,98590,387
156,2018-06-12,Whatcom,98226,388
157,2018-06-13,King,98117,388
158,2018-06-20,King,98005,389
159,2018-06-29,Snohomish,98296,390
160,2018-06-25,Kitsap,98110,390
161,2018-07-02,Snohomish,98290,391
162,2018-07-06,King,98112,391
163,2018-07-13,Thurston,98501,392
164,2018-07-17,King,98112,393
165,2018-07-20,King,98053,393
166,2018-07-17,King,98070,393
167,2018-07-25,King,98119,394
168,2018-08-03,King,98038,395
169,2018-08-02,King,98116,395
170,2018-08-03,King,98146,395
171,2018-08-09,Grays Harbor,98537,396
172,2018-08-08,Kittitas,98926,396
173,2018-08-17,King,98075,397
174,2018-08-22,King,98028,398
175,2018-09-05,King,98112,400
176,2018-09-05,King,98040,400
177,2018-09-26,King,98045,403
178,2018-10-11,Lewis,98579,405
179,2018-10-09,King,98006,405
180,2018-10-19,King,98122,406
181,2018-10-24,Pacific,98631,407
182,2018-10-22,King,98029,407
183,2018-10-30,King,98019,408
184,2018-10-30,Pierce,98408,408
185,2018-11-07,Pierce,98498,409
186,2018-11-14,Kittitas,98926,410
187,2018-11-21,Pierce,98332,411
188,2018-11-30,Thurston,98506,412
189,2018-11-27,King,98074,412
190,2018-11-30,King,98040,412
191,2018-11-29,King,98136,412
192,2018-12-05,Spokane,99223,413
193,2019-01-04,Okanogan,98840,417
194,2019-01-07,King,98105,418
195,2019-01-10,King,98052,418
196,2019-01-08,Island,98236,418
197,2019-01-18,King,98121,419
198,2019-01-16,Snohomish,98026,419
199,2019-01-18,King,98155,419
200,2019-01-16,Whatcom,98225,419
201,2019-01-23,King,98053,420
202,2019-01-24,King,98109,420
203,2019-01-23,Clark,98685,420
204,2019-01-22,King,98136,420
205,2019-02-07,King,98052,422
206,2019-02-05,King,98052,422
207,2019-02-13,King,98109,423
208,2019-02-21,Skamania,98671,424
209,2019-02-26,King,98107,425
210,2019-03-20,King,98051,428
211,2019-03-19,King,98155,428
212,2019-03-28,King,98107,429
213,2019-04-02,Pierce,98372,430
214,2019-04-18,Island,98239,432
215,2019-04-25,Pierce,98498,433
216,2019-06-06,Pierce,98407,439
217,2019-06-11,Clallam,98363,440
218,2019-06-18,Pierce,98371,441
219,2019-06-27,King,98105,442
220,2019-07-09,King,98109,444
221,2019-07-17,Thurston,98501,445
222,2019-07-24,Snohomish,98258,446
223,2019-07-31,Pierce,98332,447
224,2019-08-02,King,98052,447
225,2019-09-03,King,98004,452
226,2019-09-03,Clark,98682,452
227,2019-09-16,Thurston,98501,454
228,2019-10-03,King,98005,456
229,2019-10-01,King,98040,456
230,2019-10-09,Snohomish,98208,457
231,2019-10-10,King,98122,457
232,2019-10-14,King,98148,458
233,2019-10-18,King,98040,458
234,2019-10-15,King,98118,458
235,2019-10-18,King,98008,458
236,2019-11-26,King,98136,464
237,2019-12-06,King,98001,465
238,2020-01-10,King,98122,470
239,2020-01-10,Snohomish,98012,470
240,2020-01-10,King,98122,470
241,2020-01-10,King,98118,470
242,2020-01-08,King,98136,470
243,2020-01-16,King,98004,471
244,2020-01-24,King,98075,472
245,2020-01-22,Spokane,99212,472
246,2020-01-23,Benton,99352,472
247,2020-01-31,King,98092,473
248,2020-02-06,King,98115,474
249,2020-02-06,King,98115,474
250,2020-02-13,Whatcom,98248,475
251,2020-03-02,Pierce,98391,478
252,2020-03-31,Snohomish,98203,482
253,2020-03-31,Thurston,98503,482
254,2020-04-21,Skagit,98221,485
255,2020-06-05,King,98075,491
256,2020-06-05,King,98125,491
257,2020-06-18,Pierce,98372,493
258,2020-07-23,King,98052,498
259,2020-07-23,Whatcom,98226,498
260,2020-07-30,King,98109,499
261,2020-07-30,King,98040,499
262,2020-07-30,King,98029,499
263,2020-07-30,King,98033,499
264,2020-07-30,King,98115,499
265,2020-08-06,King,98027,500
266,2020-08-14,King,98052,501
267,2020-08-13,Snohomish,98043,501
268,2020-08-20,King,98101,502
269,2020-08-20,Thurston,98513,502
270,2020-08-31,King,98101,504
271,2020-09-04,King,98144,504
272,2020-09-23,Thurston,98502,507
273,2020-09-23,Pierce,98444,507
274,2020-10-12,King,98059,510
275,2020-10-21,Snohomish,98087,511
276,2020-10-21,King,98115,511
277,2020-11-13,Benton,99352,514
278,2020-11-12,King,98125,514
279,2020-11-10,King,98005,514
280,2020-11-18,Clark,98642,515
281,2020-11-24,Snohomish,98087,516
282,2020-12-01,King,98027,517
283,2020-12-02,Snohomish,98026,517
284,2020-12-15,Thurston,98502,519
285,2020-12-30,King,98006,521
286,2021-01-08,Snohomish,98290,522
287,2021-01-07,Kitsap,98367,522
288,2021-01-07,Clark,98604,522
289,2021-01-07,King,98122,522
290,2021-01-26,King,98052,525
291,2021-01-26,Snohomish,98012,525
292,2021-01-26,King,98033,525
293,2021-01-26,King,98033,525
294,2021-02-05,King,98103,526
295,2021-02-04,King,98042,526
296,2021-02-01,King,98074,526
297,2021-01-30,King,98121,526
298,2021-02-09,Douglas,98843,527
299,2021-02-12,King,98034,527
300,2021-02-08,Pierce,98405,527
301,2021-02-09,King,98008,527
302,2021-02-16,Pierce,98374,528
303,2021-02-18,King,98011,528
304,2021-02-26,Snohomish,98036,529
305,2021-03-12,Benton,99354,531
306,2021-03-23,King,98109,533
307,2021-03-23,Snohomish,98021,533
308,2021-03-31,King,98065,534
309,2021-04-06,King,98115,535
310,2021-04-09,King,98007,535
311,2021-04-06,King,98117,535
312,2021-04-07,King,98028,535
313,2021-04-09,King,98040,535
314,2021-04-20,King,98118,537
315,2021-04-21,Spokane,99223,537
316,2021-04-30,King,98188,538
317,2021-05-04,King,98004,539
318,2021-05-04,Thurston,98501,539
319,2021-05-07,Whatcom,98248,539
320,2021-05-07,King,98109,539
321,2021-05-01,Thurston,98597,539
322,2021-05-04,King,98072,539
323,2021-05-06,Thurston,98501,539
324,2021-05-03,Snohomish,98021,539
325,2021-05-10,Lewis,98532,540
326,2021-05-14,King,98004,540
327,2021-05-13,Whatcom,98225,540
328,2021-05-18,Thurston,98506,541
329,2021-05-26,King,98019,542
330,2021-06-23,King,98034,546
331,2021-06-23,King,98032,546
332,2021-06-23,Pierce,98391,546
333,2021-07-02,King,98052,547
334,2021-07-08,King,98029,548
335,2021-07-13,King,98052,549
336,2021-07-15,King,98045,549
337,2021-07-15,Benton,99352,549
338,2021-07-20,King,98121,550
339,2021-07-23,Snohomish,98020,550
340,2021-07-27,Snohomish,98258,551
341,2021-07-29,Snohomish,98270,551
342,2021-07-28,Snohomish,98036,551
343,2021-07-27,King,98011,551
344,2021-08-03,Snohomish,98290,552
345,2021-08-03,Yakima,98908,552
346,2021-08-05,Clark,98629,552
347,2021-08-02,Island,98277,552
348,2021-08-05,Pierce,98372,552
349,2021-08-11,Kitsap,98312,553
350,2021-08-12,King,98052,553
351,2021-08-20,Cowlitz,98632,554
352,2021-08-25,King,98199,555
353,2021-09-08,Spokane,99019,557
354,2021-09-21,San Juan,98250,559
355,2021-09-22,Mason,98592,559
356,2021-09-21,Whatcom,98248,559
357,2021-09-21,King,98006,559
358,2021-09-30,King,98144,560
359,2021-10-08,Clark,98683,561
360,2021-10-08,King,98004,561
361,2021-10-15,Clark,98684,562
362,2021-10-22,San Juan,98250,563
363,2021-10-29,King,98125,564
364,2021-11-04,Clark,98642,565
365,2021-11-12,King,98065,566
366,2021-11-12,King,98126,566
367,2021-11-15,King,98148,567
368,2021-11-15,King,98103,567
369,2021-11-30,Pierce,98387,569
370,2021-11-30,Snohomish,98012,569
371,2021-12-06,Clark,98674,570
372,2021-12-07,Clark,98607,570
373,2021-12-07,King,98125,570
374,2021-12-07,Snohomish,98021,570
375,2021-12-07,Pierce,98391,570
376,2021-12-14,King,98006,571
377,2021-12-15,King,98005,571
378,2021-12-13,Walla Walla,99362,571
379,2021-12-15,Snohomish,98201,571
380,2021-12-21,Clark,98604,572
381,2021-12-22,Snohomish,98290,572
382,2021-12-30,King,98052,573
383,2022-01-04,Kittitas,98068,574
384,2022-01-14,King,98125,575
385,2022-01-20,King,98075,576
386,2022-01-27,King,98101,577
387,2022-01-27,Grant,98837,577
388,2022-02-01,King,98059,578
389,2022-02-03,Snohomish,98203,578
390,2022-02-08,King,98008,579
391,2022-02-22,King,98031,581
392,2022-03-09,King,98115,583
393,2022-03-24,Island,98282,585
394,2022-03-23,Thurston,98502,585
395,2022-03-31,King,98103,586
396,2022-04-01,King,98033,586
397,2022-04-08,King,98011,587
398,2022-04-05,Kitsap,98370,587
399,2022-04-15,Snohomish,98026,588
400,2022-04-14,Skagit,98221,588
401,2022-04-26,King,98148,590
402,2022-04-26,Asotin,99403,590
403,2022-04-26,Kitsap,98359,590
404,2022-04-26,Snohomish,98258,590
405,2022-05-04,King,98022,591
406,2022-04-30,King,98126,591
407,2022-05-17,Thurston,98589,593
408,2022-05-16,King,98010,593
409,2022-05-20,Snohomish,98087,593
410,2022-05-26,Thurston,98513,594
411,2022-06-07,King,98108,596
412,2022-06-09,King,98034,596
413,2022-06-09,Snohomish,98275,596
414,2022-06-14,Clark,98683,597
415,2022-06-15,King,98008,597
416,2022-06-15,King,98031,597
417,2022-06-16,Pierce,98466,597
418,2022-06-13,King,98117,597
419,2022-06-21,King,98031,598
420,2022-06-27,Pierce,98321,599
421,2022-06-28,Pierce,98405,599
422,2022-06-29,Thurston,98506,599
423,2022-06-29,King,98125,599
424,2022-06-29,Clark,98685,599
425,2022-06-28,King,98004,599
426,2022-06-29,Pierce,98371,599
427,2022-06-29,King,98001,599
428,2022-06-29,King,98052,599
429,2022-07-05,Clark,98607,600
430,2022-07-14,Clallam,98331,601
431,2022-07-14,Pierce,98446,601
432,2022-07-14,King,98059,601
433,2022-07-14,King,98166,601
434,2022-07-12,Yakima,98901,601
435,2022-07-14,King,98003,601
436,2022-07-12,Mason,98524,601
437,2022-07-11,King,98148,601
438,2022-07-12,King,98001,601
439,2022-07-14,Pierce,98387,601
440,2022-07-19,Spokane,99217,602
441,2022-07-27,King,98070,603
442,2022-07-27,Pierce,98391,603
443,2022-07-28,San Juan,98245,603
444,2022-08-02,Whatcom,98248,604
445,2022-08-12,King,98004,605
446,2022-08-09,Kitsap,98366,605
447,2022-08-15,King,98059,606
448,2022-08-17,Clark,98683,606
449,2022-08-19,Snohomish,98296,606
450,2022-08-16,King,98146,606
451,2022-08-25,Grays Harbor,98569,607
452,2022-08-31,King,98116,608
453,2022-08-29,King,98106,608
