,DOL Transaction Date,County,Postal Code,week
114,2017-09-05,Snohomish,98258,348
115,2017-09-22,Kitsap,98367,350
116,2017-09-29,King,98029,351
117,2017-09-25,King,98118,351
118,2017-10-12,King,98005,353
119,2017-10-20,Snohomish,98012,354
120,2017-10-18,King,98059,354
121,2017-10-26,King,98034,355
122,2017-10-24,King,98107,355
123,2017-11-09,Thurston,98576,357
124,2017-11-16,Snohomish,98201,358
125,2017-11-17,King,98006,358
126,2017-12-28,Skagit,98273,364
127,2018-01-05,Snohomish,98296,365
128,2018-01-26,King,98052,368
129,2018-03-09,Whatcom,98225,374
130,2018-03-21,King,98074,376
131,2018-03-26,Kitsap,98110,377
132,2018-03-30,King,98168,377
133,2018-03-30,King,98115,377
134,2018-05-11,Mason,98584,383
135,2018-05-16,King,98075,384
136,2018-05-15,Snohomish,98026,384
137,2018-05-24,King,98125,385
138,2018-05-23,King,98006,385
139,2018-05-30,King,98074,386
140,2018-05-31,King,98104,386
141,2018-06-01,Snohomish,98020,386
142,2018-06-07,King,98146,387
143,2018-06-06,King,98033,387
144,2018-06-13,King,98053,388
145,2018-06-12,King,98059,388
146,2018-07-02,King,98092,391
147,2018-07-13,King,98102,392
148,2018-07-11,King,98053,392
149,2018-07-23,King,98006,394
150,2018-08-02,Grant,98837,395
151,2018-08-01,King,98104,395
152,2018-08-16,King,98059,397
153,2018-08-14,Clark,98604,397
154,2018-08-16,Skagit,98257,397
155,2018-08-30,King,98031,399
156,2018-09-05,Thurston,98501,400
157,2018-09-12,Clark,98606,401
158,2018-09-20,King,98011,402
159,2018-09-26,King,98045,403
160,2018-10-03,San Juan,98250,404
161,2018-10-11,King,98034,405
162,2018-10-09,Snohomish,98020,405
163,2018-10-11,Snohomish,98021,405
164,2018-10-15,King,98033,406
165,2018-10-18,King,98075,406
166,2018-10-25,King,98074,407
167,2018-11-02,King,98033,408
168,2018-10-30,Benton,99338,408
169,2018-11-07,Whatcom,98229,409
170,2018-11-06,King,98105,409
171,2018-11-15,Clallam,98382,410
172,2018-11-13,Franklin,99301,410
173,2018-11-19,Benton,99352,411
174,2018-11-29,King,98006,412
175,2018-11-29,King,98033,412
176,2018-12-13,King,98103,414
177,2018-12-17,Snohomish,98036,415
178,2018-12-27,Benton,99353,416
179,2018-12-26,Snohomish,98087,416
180,2019-01-03,King,98058,417
181,2019-01-08,Mason,98584,418
182,2019-01-10,King,98115,418
183,2019-01-15,Pierce,98422,419
184,2019-01-18,King,98052,419
185,2019-01-16,Whatcom,98225,419
186,2019-01-24,King,98074,420
187,2019-01-23,Snohomish,98292,420
188,2019-01-23,King,98166,420
189,2019-02-07,King,98006,422
190,2019-02-27,Clark,98642,425
191,2019-03-05,Benton,99352,426
192,2019-03-27,King,98002,429
193,2019-03-28,King,98058,429
194,2019-04-18,Island,98239,432
195,2019-04-16,King,98199,432
196,2019-04-16,King,98027,432
197,2019-04-22,King,98104,433
198,2019-04-26,King,98105,433
199,2019-05-17,King,98006,436
200,2019-05-17,King,98119,436
201,2019-05-15,King,98133,436
202,2019-06-04,King,98040,439
203,2019-06-28,King,98065,442
204,2019-07-19,Pierce,98387,445
205,2019-07-15,King,98112,445
206,2019-07-26,King,98144,446
207,2019-08-01,King,98023,447
208,2019-08-08,Spokane,99201,448
209,2019-08-23,Snohomish,98036,450
210,2019-08-23,Snohomish,98296,450
211,2019-08-23,Pierce,98391,450
212,2019-08-30,King,98032,451
213,2019-09-06,King,98033,452
214,2019-09-06,Island,98260,452
215,2019-09-05,King,98040,452
216,2019-09-05,King,98177,452
217,2019-09-03,King,98052,452
218,2019-09-12,Clark,98642,453
219,2019-09-10,King,98072,453
220,2019-09-16,Pierce,98332,454
221,2019-09-24,Clark,98607,455
222,2019-10-03,Clark,98685,456
223,2019-10-03,King,98115,456
224,2019-10-03,King,98052,456
225,2019-10-11,King,98126,457
226,2019-10-18,King,98102,458
227,2019-10-15,King,98029,458
228,2019-10-25,Asotin,99403,459
229,2019-10-30,King,98112,460
230,2019-10-31,Kitsap,98110,460
231,2019-11-20,King,98033,463
232,2019-11-20,Snohomish,98012,463
233,2019-11-20,Benton,99352,463
234,2019-12-04,King,98059,465
235,2019-12-11,Clark,98629,466
236,2019-12-12,Cowlitz,98674,466
237,2019-12-24,King,98052,468
238,2019-12-30,King,98074,469
239,2020-01-10,Snohomish,98012,470
240,2020-01-10,King,98030,470
241,2020-01-14,King,98112,471
242,2020-01-24,King,98122,472
243,2020-01-23,King,98072,472
244,2020-01-22,King,98146,472
245,2020-01-22,Snohomish,98292,472
246,2020-01-22,King,98122,472
247,2020-02-05,King,98105,474
248,2020-02-08,King,98107,475
249,2020-02-14,King,98101,475
250,2020-02-18,King,98014,476
251,2020-02-20,Clark,98642,476
252,2020-02-26,King,98040,477
253,2020-02-26,King,98070,477
254,2020-03-10,Thurston,98516,479
255,2020-03-12,King,98004,479
256,2020-03-13,King,98146,479
257,2020-03-16,King,98125,480
258,2020-03-27,King,98008,481
259,2020-03-31,King,98136,482
260,2020-03-31,King,98105,482
261,2020-04-01,King,98040,482
262,2020-04-07,King,98103,483
263,2020-04-16,King,98122,484
264,2020-06-05,King,98103,491
265,2020-06-04,King,98034,491
266,2020-06-08,Clark,98660,492
267,2020-06-09,King,98006,492
268,2020-06-18,Pacific,98640,493
269,2020-06-17,King,98115,493
270,2020-06-25,Adams,99344,494
271,2020-07-07,King,98059,496
272,2020-07-07,King,98118,496
273,2020-07-14,Skagit,98273,497
274,2020-07-14,Chelan,98826,497
275,2020-07-22,King,98074,498
276,2020-07-23,Kitsap,98110,498
277,2020-07-23,Kitsap,98346,498
278,2020-07-28,Clark,98642,499
279,2020-07-31,King,98117,499
280,2020-08-06,Skagit,98274,500
281,2020-08-06,Clark,98685,500
282,2020-08-06,Pierce,98422,500
283,2020-08-14,King,98003,501
284,2020-09-09,King,98103,505
285,2020-09-10,King,98125,505
286,2020-09-15,King,98008,506
287,2020-09-22,Yakima,98936,507
288,2020-09-23,Skagit,98284,507
289,2020-09-29,King,98040,508
290,2020-10-16,King,98034,510
291,2020-10-16,King,98052,510
292,2020-10-15,King,98104,510
293,2020-10-16,Snohomish,98204,510
294,2020-10-21,King,98058,511
295,2020-10-29,King,98177,512
296,2020-10-28,Kitsap,98110,512
297,2020-10-29,King,98144,512
298,2020-11-02,King,98109,513
299,2020-11-03,Pierce,98332,513
300,2020-11-02,King,98052,513
301,2020-11-13,Pierce,98498,514
302,2020-11-13,King,98177,514
303,2020-11-12,Kitsap,98312,514
304,2020-11-19,Snohomish,98026,515
305,2020-11-24,King,98039,516
306,2020-12-02,King,98092,517
307,2020-12-03,Snohomish,98021,517
308,2020-12-16,King,98126,519
309,2020-12-16,King,98005,519
310,2020-12-31,Thurston,98516,521
311,2021-01-07,Snohomish,98258,522
312,2021-01-07,King,98055,522
313,2021-01-07,Clark,98661,522
314,2021-01-07,King,98119,522
315,2021-01-15,King,98074,523
316,2021-01-20,King,98146,524
317,2021-01-26,Pierce,98404,525
318,2021-01-25,Kitsap,98311,525
319,2021-02-04,King,98040,526
320,2021-02-04,Skagit,98274,526
321,2021-02-04,Spokane,99037,526
322,2021-02-16,Clark,98604,528
323,2021-02-17,Snohomish,98275,528
324,2021-02-19,King,98034,528
325,2021-03-05,King,98031,530
326,2021-03-02,Whatcom,98266,530
327,2021-03-18,Pierce,98332,532
328,2021-03-19,Pierce,98498,532
329,2021-03-22,Clark,98662,533
330,2021-03-23,King,98105,533
331,2021-03-30,Thurston,98501,534
332,2021-03-29,Mason,98584,534
333,2021-04-09,King,98045,535
334,2021-04-06,Yakima,98902,535
335,2021-04-07,King,98014,535
336,2021-04-08,King,98074,535
337,2021-04-14,Walla Walla,99362,536
338,2021-04-20,King,98199,537
339,2021-04-29,Thurston,98501,538
340,2021-04-26,King,98052,538
341,2021-05-04,King,98072,539
342,2021-06-04,Skagit,98284,543
343,2021-06-07,King,98074,544
344,2021-06-11,King,98117,544
345,2021-06-09,King,98029,544
346,2021-06-07,Clark,98661,544
347,2021-06-18,King,98059,545
348,2021-06-18,King,98039,545
349,2021-06-23,Spokane,99004,546
350,2021-06-30,Snohomish,98270,547
351,2021-07-07,Jefferson,98368,548
352,2021-07-22,Clallam,98363,550
353,2021-07-20,Thurston,98512,550
354,2021-07-20,King,98004,550
355,2021-07-27,King,98004,551
356,2021-08-02,King,98057,552
357,2021-08-05,King,98042,552
358,2021-07-31,Thurston,98513,552
359,2021-08-18,Skagit,98273,554
360,2021-09-02,King,98040,556
361,2021-09-01,King,98052,556
362,2021-09-15,King,98023,558
363,2021-09-15,Clallam,98363,558
364,2021-09-21,King,98033,559
365,2021-09-28,King,98112,560
366,2021-09-28,Pierce,98092,560
367,2021-10-13,Whatcom,98229,562
368,2021-10-14,Kitsap,98314,562
369,2021-10-14,King,98008,562
370,2021-10-14,Thurston,98516,562
371,2021-10-26,King,98116,564
372,2021-11-12,King,98038,566
373,2021-11-18,King,98102,567
374,2021-11-18,King,98198,567
375,2021-11-17,King,98107,567
376,2021-11-18,King,98034,567
377,2021-11-30,King,98007,569
378,2021-12-01,Pierce,98387,569
379,2021-12-07,Pierce,98433,570
380,2021-12-10,Clark,98683,570
381,2021-12-07,King,98146,570
382,2021-12-07,Snohomish,98087,570
383,2021-12-15,Snohomish,98087,571
384,2021-12-29,King,98053,573
385,2022-01-07,King,98033,574
386,2022-01-07,King,98014,574
387,2022-01-07,King,98030,574
388,2022-01-10,King,98075,575
389,2022-01-14,King,98059,575
390,2022-01-10,King,98105,575
391,2022-01-14,King,98101,575
392,2022-01-27,King,98034,577
393,2022-01-27,King,98029,577
394,2022-02-10,Lewis,98591,579
395,2022-02-10,King,98004,579
396,2022-02-07,King,98108,579
397,2022-02-18,King,98144,580
398,2022-03-02,King,98177,582
399,2022-03-02,Kitsap,98370,582
400,2022-03-07,King,98053,583
401,2022-03-10,Thurston,98503,583
402,2022-03-09,Spokane,99203,583
403,2022-03-10,King,98038,583
404,2022-03-18,King,98053,584
405,2022-03-15,Pierce,98391,584
406,2022-03-18,Snohomish,98026,584
407,2022-03-15,Clark,98683,584
408,2022-03-24,King,98007,585
409,2022-03-25,King,98033,585
410,2022-03-25,Pierce,98338,585
411,2022-03-29,Snohomish,98290,586
412,2022-03-29,Whatcom,98226,586
413,2022-04-07,King,98144,587
414,2022-04-14,Whitman,99163,588
415,2022-04-12,Columbia,99328,588
416,2022-04-21,Snohomish,98012,589
417,2022-04-25,King,98040,590
418,2022-04-29,Pierce,98467,590
419,2022-05-04,King,98148,591
420,2022-05-13,King,98065,592
421,2022-05-11,King,98057,592
422,2022-05-18,King,98148,593
423,2022-05-23,King,98052,594
424,2022-05-26,King,98029,594
425,2022-05-26,King,98103,594
426,2022-06-01,King,98075,595
427,2022-06-02,King,98177,595
428,2022-06-01,Kitsap,98370,595
429,2022-06-08,King,98059,596
430,2022-06-10,King,98117,596
431,2022-06-06,Pierce,98321,596
432,2022-06-14,King,98006,597
433,2022-06-28,King,98038,599
434,2022-06-29,King,98105,599
435,2022-06-29,Snohomish,98296,599
436,2022-06-28,King,98117,599
437,2022-06-29,Clark,98671,599
438,2022-07-01,King,98058,599
439,2022-06-28,King,98053,599
440,2022-07-13,Clark,98642,601
441,2022-07-14,Pierce,98335,601
442,2022-07-12,King,98056,601
443,2022-07-20,Snohomish,98036,602
444,2022-07-25,King,98038,603
445,2022-08-03,Thurston,98501,604
446,2022-08-02,King,98107,604
447,2022-08-02,Kittitas,98922,604
448,2022-08-11,Spokane,99005,605
449,2022-08-17,King,98058,606
450,2022-08-19,King,98023,606
451,2022-08-16,King,98115,606
452,2022-08-23,King,98072,607
453,2022-08-30,Snohomish,98258,608
